NormalizedDate,2024_French Senate election_FRFIN,2023_Spanish general election_IBEXIB,2023_Dutch general election_NLFIN,2023_Polish parliamentary election_BNKI,2023_Greek legislative election_FTATBNK,2023_Finnish parliamentary election_N3020PI,2023_Italian local elections_FTITLMS30,2023_Spanish regional elections_IBEXIB,2022_United States elections_NYK,2022_French presidential election_FRFIN,2022_French legislative election_FRFIN,2022_Swedish general election_SX3010GI,2022_Italian general election_FTITLMS30,2021_German federal election_CXPVX,2021_Norwegian parliamentary election_OFING,2021_Dutch general election_NLFIN,2020_United States presidential election_NYK,2019_1_Spanish general election_IBEXIB,2019_2_Spanish general election_IBEXIB,2019_Portuguese legislative election_PTFIN,2019_Greek legislative election_FTATBNK,2019_Belgian federal election_BEFIN,2019_Danish general election_OMXC20,2019_Finnish parliamentary election_N3020PI,2018_Swedish general election_SX3010GI,2018_Italian general election_FTITLMS30,2017_German federal election_CXPVX,2017_French presidential election_FRFIN,2017_French legislative election_FRFIN,2017_United Kingdom general election_TRINMX302020,2017_Dutch general election_NLFIN,2016_United States presidential election_NYK,2016_Spanish general election_IBEXIB,2016_United Kingdom Brexit_TRINMX302020,2015_Portuguese legislative election_PTFIN,2015_Spanish general election_IBEXIB,2015_United Kingdom general election_TRINMX302020,2014_Swedish general election_SX3010GI,2014_Belgian federal election_BEFIN,2013_German federal election_CXPVX,2013_Norwegian parliamentary election_OFING,2012_Greek General election_FTATBNK
-90,0.6244100205736415,0.6111587982832613,0.46393423642468506,0.29227545813128464,0.46883360085607295,0.2372932391199616,0.22114950084220006,0.7361791462561228,0.7813598745064096,0.906502351224258,0.6913043478260865,0.4249877029021149,0.37272671228654225,0.5975598419707177,0.20608108108108072,0.10646640526350795,0.16406730966550384,0.8239060832443971,0.1288343558282211,0.9521625163827001,0.1649258045866258,0.46444652111120543,0.24039096552634953,0.0351345171861902,0.08799850714438107,0.5421551680945942,0.20217640320733116,0.17569277489560908,0.17494450610432874,0.15045507058525157,0.16883116883116853,0.06294111959779596,0.6414719045251123,0.6373525245318528,0.6936802973977695,0.9557848194546794,0.0741844899215267,0.5954879730350853,0.7037107880642697,0.0,0.22678857573758138,1.0
-89,0.6244100205736415,0.41545064377682384,0.4597661224962375,0.3411348587180526,0.4907972177635099,0.29169343182913116,0.22114950084220006,0.8789363191042682,0.8074863417536641,0.92514999189233,0.7037267080745342,0.439269297962922,0.3935330744097159,0.5902626074831512,0.18462336098474688,0.09955472851731256,0.16904371024009843,0.8185699039487727,0.1738241308793456,0.9285714285714288,0.19198304104837174,0.5002973409226066,0.21688020076608044,0.062190381830652945,0.0915440392407767,0.5346522871887369,0.13035509736540699,0.2080222700240414,0.10502219755826851,0.15045507058525157,0.16303114361366858,0.07425311805085581,0.6414719045251123,0.6373525245318528,0.6354399008674103,0.9557848194546794,0.0741844899215267,0.6147924007966908,0.7582249426166779,0.09182794013946587,0.1570836082571404,0.9762771483496258
-88,0.6942998910807209,0.3905579399141631,0.4597661224962375,0.33896027280206753,0.3877474585339754,0.36416010920186265,0.22114950084220006,0.8194541637508742,0.8786174068264179,0.9542078806550998,0.8863354037267079,0.47504113167223583,0.3496085321496827,0.5596095747153146,0.19136339309606645,0.09955472851731256,0.21521649907654414,0.7459978655282812,0.02147239263803704,0.9508519003931848,0.19969165542493755,0.5660521620932805,0.21688020076608044,0.0749942839722585,0.015248453828109023,0.4975700185380028,0.09534173348606345,0.33177274452739486,0.1268729189789121,0.15045507058525157,0.16303114361366858,0.06303780334525748,0.6439582297364499,0.6373525245318528,0.6862453531598514,0.9557848194546794,0.0741844899215267,0.5873295541596444,0.6964422341239483,0.20723967719188227,0.2033179376001508,0.89165201030717
-87,0.7208640929444506,0.4618025751072957,0.4597661224962375,0.3282460721211205,0.44625468164794013,0.3391279910069056,0.18996754447228936,0.8208537438768367,0.8786174068264179,0.9972758229284903,0.8513457556935817,0.19794087216106696,0.22661981382158947,0.5796188705554265,0.13327869949157084,0.09955472851731256,0.21521649907654414,0.6403415154749197,0.02351738241308805,0.9534731323722149,0.2575448063210639,0.6536403024381955,0.21688020076608044,0.05224449355994225,0.10729899765408406,0.5503594869482439,0.01668575792287177,0.3209540680754144,0.17598501664816876,0.15816168390205432,0.16303114361366858,0.06303780334525748,0.5738438587767283,0.6373525245318528,0.8297397769516731,0.9557848194546794,0.0,0.5856059445380731,0.6813312930374894,0.2417143304865629,0.20803091714581956,0.8779500184056609
-86,0.6486143047319375,0.26351931330472045,0.533402801898808,0.311087478141708,0.44304440877474577,0.3391279910069056,0.18195636991084982,0.9342197340797762,0.8786174068264179,0.9815145127290416,0.8651138716356105,0.1815899723527315,0.23337032242155237,0.655542644666512,0.13327869949157084,0.0,0.21521649907654414,0.5058697972251863,0.17995910020449918,0.9593709043250329,0.24174214684910394,0.671395803245264,0.243428873332452,0.20295709168508505,0.02727127319257843,0.6523529485445165,0.04177166857579248,0.3013412628115904,0.17529134295227516,0.12911042858350508,0.14411801790442635,0.06303780334525748,0.5315763301839883,0.6373525245318528,0.9630731102850063,0.9557848194546794,0.06316356362517338,0.5856059445380731,0.789785768936496,0.2828488599858969,0.20402488453200102,0.8521820933371509
-85,0.6486143047319375,0.26351931330472045,0.6099340048628002,0.311087478141708,0.44304440877474577,0.3391279910069056,0.1274392999465917,0.9342197340797762,0.8832693243901114,0.9815145127290416,0.8651138716356105,0.1815899723527315,0.23337032242155237,0.655542644666512,0.13327869949157084,0.042932145942713086,0.23968807715986026,0.5058697972251863,0.17995910020449918,0.9593709043250329,0.24174214684910394,0.671395803245264,0.30088495575221186,0.20295709168508505,0.02727127319257843,0.6523529485445165,0.04177166857579248,0.3013412628115904,0.17529134295227516,0.1307447378060809,0.22052704576976417,0.09194624383641144,0.5315763301839883,0.6969217565737096,0.9630731102850063,0.9557848194546794,0.03769810740113846,0.5856059445380731,0.789785768936496,0.2828488599858969,0.20402488453200102,0.8521820933371509
-84,0.6486143047319375,0.26351931330472045,0.6007873104087078,0.311087478141708,0.44304440877474577,0.3391279910069056,0.17115155498952397,0.9342197340797762,0.9013901660626381,0.9815145127290416,0.8651138716356105,0.1815899723527315,0.23337032242155237,0.655542644666512,0.1890052180893761,0.11337808200970297,0.27252206033244386,0.5058697972251863,0.17995910020449918,0.9593709043250329,0.24174214684910394,0.671395803245264,0.38185180293224086,0.20295709168508505,0.02727127319257843,0.6523529485445165,0.04177166857579248,0.3013412628115904,0.17529134295227516,0.16586829721885707,0.21485310805699093,0.07193270811176693,0.5315763301839883,0.692547900445658,0.9630731102850063,0.9557848194546794,0.12436528696722543,0.5856059445380731,0.789785768936496,0.2828488599858969,0.20402488453200102,0.8521820933371509
-83,0.683589495340675,0.26351931330472045,0.5111728609470891,0.3286032121438189,0.44304440877474577,0.498293720892886,0.17115155498952397,1.0,0.8651484827175848,0.9875466191016701,0.8503623188405793,0.28105229234866125,0.20556685777695563,0.6734603764815249,0.20126438319507572,0.1367049910281119,0.2828339831725836,0.40768409818569934,0.11656441717791445,0.971821756225426,0.3100019271535943,0.6555093025231503,0.4770836085061402,0.19510708025302978,0.0,0.6250250513552784,0.026536846124475155,0.22953308870049394,0.1505271920088786,0.15470991011299318,0.2089269953347628,0.09001256888717041,0.5146693187468925,0.6665012253001211,0.9571251548946719,0.9557848194546794,0.16031312509616844,0.627470507124253,0.35749808722264775,0.2989892658465875,0.262889999057404,0.7992964947441613
-82,0.6368147162047679,0.11759656652360456,0.5085098992705809,0.323457750335315,0.51864633493847,0.4587883410952309,0.17115155498952397,0.9006298110566827,0.860983393736139,0.9796659640019459,0.9100931677018633,0.2579167868107263,0.08384193329634422,0.7145944689751336,0.2751204174471501,0.1367049910281119,0.25020521239482846,0.48132337246531487,0.03374233128834367,1.0,0.26687222971670843,0.5965508452977654,0.5379738475762764,0.19445926377562686,0.07797504798464494,0.6201243799789571,0.012867506681940118,0.18334809565987603,0.1748057713651494,0.15470991011299318,0.236035808851343,0.090786038866867,0.40825459970164085,0.6665012253001211,0.9216852540272615,0.9557848194546794,0.16031312509616844,0.6404167305040604,0.6863045141545512,0.3286061270861078,0.3235931756056178,0.683708945151131
-81,0.6435919157690908,0.08497854077253199,0.5085098992705809,0.31651600648672124,0.5270197966827183,0.589409025212783,0.23244731112115327,0.94961511546536,0.7727592362200464,0.9488243878709259,0.8412525879917181,0.16769849212137714,0.10908698600579482,0.7335579828026965,0.28065627508696805,0.1367049910281119,0.2497434845064642,0.5165421558164349,0.034764826175869463,0.9770642201834862,0.24405473116207377,0.4975787953444905,0.5379738475762764,0.16283057693773356,0.10657922798037969,0.5283393456586002,0.0817105765559377,0.26268505630773104,0.13034128745837936,0.15470991011299318,0.236035808851343,0.07638016049502078,0.39532570860268557,0.6665012253001211,0.9422552664188353,0.9557848194546794,0.16031312509616844,0.530450436647771,0.691277735271613,0.23160698895244022,0.2855594306720711,0.672420139883022
-80,0.5721287667917222,0.0,0.5085098992705809,0.356343732721698,0.48033707865168546,0.6498313794764732,0.285156731440779,0.9048285514345694,0.7727592362200464,0.9269336792605806,0.7895445134575566,0.07666604474447523,0.2433882004808582,0.6533348826400182,0.31833690125769276,0.1367049910281119,0.2497434845064642,0.34578441835645635,0.12167689161554225,0.9220183486238533,0.2852572750048178,0.38569365389516613,0.5379738475762764,0.1332596600868838,0.0387342716997233,0.4866351019590159,0.022489499809087814,0.2237125142351006,0.18777746947835697,0.1804925469863908,0.236035808851343,0.07638016049502078,0.3276976628543016,0.6685382221257147,1.0,0.9557848194546794,0.16323665179258323,0.4872069863643331,0.738905891354245,0.34537334482488385,0.17075124893957974,0.6159352120741136
-79,0.5838678446084954,0.10128755364806828,0.49345837675118676,0.35904476948595626,0.48654360620652776,0.6627589529468443,0.29168891992933726,0.7417774667599721,0.7727592362200464,0.8744608399545969,0.7653209109730847,0.07666604474447523,0.27196227113001636,0.7142691145712297,0.31833690125769276,0.14335083405329965,0.2497434845064642,0.31910352187833474,0.041922290388548285,0.8656618610747053,0.2852572750048178,0.2842579220117233,0.6001849161273269,0.13463150674491253,0.0387342716997233,0.45291284633498646,0.005880106911034605,0.2755282803998485,0.16551054384017772,0.10160894925188062,0.236035808851343,0.07638016049502078,0.38836399801093974,0.5975018353651602,0.9804213135068156,0.9557848194546794,0.20816664102169566,0.5239007200857975,0.5351951032899765,0.2548773799263494,0.1661796587802809,0.5905354002208679
-78,0.5838678446084954,0.10128755364806828,0.4737756165335194,0.35904476948595626,0.48654360620652776,0.6627589529468443,0.39000041082946435,0.7417774667599721,0.6723102720830849,0.8744608399545969,0.7653209109730847,0.07666604474447523,0.27196227113001636,0.7142691145712297,0.31833690125769276,0.1322522762012364,0.22691360558177714,0.31910352187833474,0.041922290388548285,0.8656618610747053,0.2852572750048178,0.2842579220117233,0.697662131818781,0.13463150674491253,0.0387342716997233,0.45291284633498646,0.005880106911034605,0.2755282803998485,0.16551054384017772,0.03302431739412281,0.2318749211953092,0.08121434786812336,0.38836399801093974,0.6344883208735305,0.9804213135068156,0.9557848194546794,0.2892752731189415,0.5239007200857975,0.5351951032899765,0.2548773799263494,0.1661796587802809,0.5905354002208679
-77,0.5838678446084954,0.10128755364806828,0.4359152483501226,0.35904476948595626,0.48654360620652776,0.6627589529468443,0.41916930282239806,0.7417774667599721,0.6507275382701355,0.8744608399545969,0.7653209109730847,0.07666604474447523,0.27196227113001636,0.7142691145712297,0.2451665774685571,0.11670100352229684,0.2085470962446131,0.31910352187833474,0.041922290388548285,0.8656618610747053,0.2852572750048178,0.2842579220117233,0.6712455422005007,0.13463150674491253,0.0387342716997233,0.45291284633498646,0.005880106911034605,0.2755282803998485,0.16551054384017772,0.06299134943221843,0.21107048291514308,0.10432176351155421,0.38836399801093974,0.5524500832376875,0.9804213135068156,0.9557848194546794,0.315606247114941,0.5239007200857975,0.5351951032899765,0.2548773799263494,0.1661796587802809,0.5905354002208679
