NormalizedDate,2024_French Senate election_FRFIN,2023_Spanish general election_IBEXIB,2023_Dutch general election_NLFIN,2023_Polish parliamentary election_BNKI,2023_Greek legislative election_FTATBNK,2023_Finnish parliamentary election_N3020PI,2023_Italian local elections_FTITLMS30,2023_Spanish regional elections_IBEXIB,2022_United States elections_NYK,2022_French presidential election_FRFIN,2022_French legislative election_FRFIN,2022_Swedish general election_SX3010GI,2022_Italian general election_FTITLMS30,2021_German federal election_CXPVX,2021_Norwegian parliamentary election_OFING,2021_Dutch general election_NLFIN,2020_United States presidential election_NYK,2019_1_Spanish general election_IBEXIB,2019_2_Spanish general election_IBEXIB,2019_Portuguese legislative election_PTFIN,2019_Greek legislative election_FTATBNK,2019_Belgian federal election_BEFIN,2019_Danish general election_OMXC20,2019_Finnish parliamentary election_N3020PI,2018_Swedish general election_SX3010GI,2018_Italian general election_FTITLMS30,2017_German federal election_CXPVX,2017_French presidential election_FRFIN,2017_French legislative election_FRFIN,2017_United Kingdom general election_TRINMX302020,2017_Dutch general election_NLFIN,2016_United States presidential election_NYK,2016_Spanish general election_IBEXIB,2016_United Kingdom Brexit_TRINMX302020,2015_Portuguese legislative election_PTFIN,2015_Spanish general election_IBEXIB,2015_United Kingdom general election_TRINMX302020,2014_Swedish general election_SX3010GI,2014_Belgian federal election_BEFIN,2013_German federal election_CXPVX,2013_Norwegian parliamentary election_OFING,2012_Greek General election_FTATBNK
21,95.90542612652719,104.34782608695654,106.95262462008688,112.90440965919784,111.85862265724442,103.46589514058012,107.27978092195345,91.89231491626234,97.80561507609471,83.706142840922,88.2486042450626,97.59196878230998,96.7109435715115,98.21168738066677,104.83267655932515,124.34640161158215,116.44670634578338,94.63087248322147,110.09358288770055,72.7204125267262,126.02402267018742,99.46068114416914,101.60806153286369,111.3975256303976,115.41667450655729,102.330354691684,104.70576986889985,112.24800393359713,107.65777481256995,106.9733498632763,101.43762442441835,107.95033656478469,89.11807698554492,99.00082779151805,84.94212380473076,81.15501519756837,112.28300360751287,99.91018711018712,100.37133308577792,112.98916473806018,102.17557434207384,55.98591549295775
22,97.16674086165109,104.49661101008432,107.62401909439016,113.45525181773237,112.42044506869155,105.19187508709528,107.27978092195345,91.8297073094381,99.81429591780672,82.5118449167501,88.19203620354658,97.04054519783433,98.35279194618882,98.69114964475078,105.54845760729019,123.91251411241228,115.8745219816556,93.35742557219066,108.60071301247771,72.58206514903786,129.85605719070006,99.42361044676169,100.76612862470814,109.09629893910615,116.02018928631905,100.8424951597672,105.26706523511977,112.99608981713459,109.64458968936934,107.39033525889583,102.0166253818215,108.37547102966279,88.30599317849602,98.67198950957783,82.03321590337193,81.45896656534954,111.4621339529868,100.35204435204435,99.6320426695473,113.14301493793393,100.56956584037829,55.833583058635504
23,97.53771578374635,103.57083815506695,107.95027216374469,112.77701353087137,112.41276390291006,105.72639136810953,107.27978092195345,91.07841602754735,99.30773034448657,84.31825923593837,84.7598317715635,100.18417844185781,99.91424513385797,99.55993100853877,105.66736962009729,124.00106258163062,115.8745219816556,93.83927034933745,107.79857397504455,72.7078354923909,129.959103497134,100.23557830287957,101.32606959843943,108.07160771063099,114.32771369973844,101.40391904342339,105.04153473225986,113.03238193355031,109.46366175522711,107.39033525889583,101.94216069176176,109.06148346162516,87.5101510475881,98.67198950957783,79.85908404630096,81.8515704154002,111.4621339529868,97.95481635481636,100.08608176079396,113.65058910162003,102.0275111047428,52.10268704425132
24,96.7037641588762,103.12448338568359,107.95027216374469,111.70045780792171,112.89448272835007,104.7011552983802,107.96439981743498,91.79840350602598,99.0341190044503,83.45118036272801,85.13613222164834,98.37204045255274,99.697178128936,98.71634714345541,106.73449910719783,124.00106258163062,115.4619166738549,92.46257098606091,110.47237076648841,72.65752735504968,133.3548013138404,101.08820434325074,101.32606959843943,108.63091178106342,110.67887180838052,102.08528871072295,105.2996856071045,110.72490575756866,109.55864892065179,107.39033525889583,101.94216069176176,108.78933298979034,88.7607601104434,98.67198950957783,82.78812279818823,82.21884498480243,111.4621339529868,97.42924462924464,99.66580022279985,113.93725015779508,102.18393275063285,50.86404954549996
25,96.59692338131276,103.25673665068607,107.95027216374469,115.22477235246886,112.4610455163938,105.79905373033304,108.01004107713375,90.62451087807169,99.0341190044503,82.18875481280386,87.1381489953024,97.52600547717782,100.60921686155055,98.8323975952359,107.14818976663997,124.00106258163062,115.4619166738549,91.58492514197214,110.20499108734403,72.77072066406741,130.68364783924775,99.81345068401414,101.32606959843943,104.94506647638435,109.9695185052778,102.4376519085681,104.4133113614506,109.61858156360486,109.91485079099431,106.95950163980552,101.94216069176176,108.78933298979034,89.73526067890205,100.10201834304996,85.49572219426271,81.39564336372848,111.6685709884072,96.12196812196811,101.00597508692569,114.61839890595414,102.80006686726846,51.256118269903105
26,97.0381362219914,103.09142006943297,107.35443103181828,114.12729561394998,111.86630382302593,106.80902738607934,106.65791875855774,88.80889028016904,99.0341190044503,80.47730627496723,88.47856563122556,96.78299184352615,100.73159620177405,99.10460156011557,107.14818976663997,123.70221149801873,115.4619166738549,91.99793495095508,111.54188948306596,72.82102880140862,126.81297095382236,99.1999904333684,103.0837182506393,105.8931550835808,109.6430654599507,102.4376519085681,104.0404267644528,110.89348849188696,109.93746678276209,106.29390766092514,101.9163260033737,108.78933298979034,89.45915218450543,100.57894776812724,84.26774031202818,78.82472137791287,111.44724172903855,95.3014553014553,99.81095770178577,115.81764148958551,102.56364331088503,52.46728598541605
27,97.0381362219914,103.09142006943297,107.22221268265879,114.12729561394998,111.86630382302593,106.80902738607934,106.00467822911912,88.80889028016904,96.81116422174605,80.47730627496723,88.47856563122556,96.78299184352615,100.73159620177405,99.10460156011557,107.14818976663997,122.92077125716688,113.40032778400759,91.99793495095508,111.54188948306596,72.82102880140862,126.81297095382236,99.1999904333684,103.67195949019093,105.8931550835808,109.6430654599507,102.4376519085681,104.0404267644528,110.89348849188696,109.93746678276209,107.82930196161185,102.02118444447822,110.0212567232439,89.45915218450543,101.13587172522385,84.26774031202818,78.82472137791287,111.97976711642895,95.3014553014553,99.81095770178577,115.81764148958551,102.56364331088503,52.46728598541605
28,97.0381362219914,103.09142006943297,107.23938389683534,114.12729561394998,111.86630382302593,106.80902738607934,106.72138863532635,88.80889028016904,95.87714960716444,80.47730627496723,88.47856563122556,96.78299184352615,100.73159620177405,99.10460156011557,107.27941629210022,124.02541341066566,115.3814083211133,91.99793495095508,111.54188948306596,72.82102880140862,126.81297095382236,99.1999904333684,104.83328111260475,105.8931550835808,109.6430654599507,102.4376519085681,104.0404267644528,110.89348849188696,109.93746678276209,107.92689896512006,101.77347537346321,111.36429514638154,89.45915218450543,100.87842096869328,84.26774031202818,78.82472137791287,110.67002169642973,95.3014553014553,99.81095770178577,115.81764148958551,102.56364331088503,52.46728598541605
29,96.5088786664688,103.38898991568854,106.7053591359445,114.05588365577802,110.41017425273229,106.80902738607934,106.72138863532635,89.34105493817498,95.56507884182187,79.0827544205539,86.87006566811776,96.11001789903169,102.45651960302644,98.12296379367864,107.36908133735608,122.94290837447149,116.07435521435347,92.35931853381518,111.20766488413547,74.56923657401585,116.47452824112834,98.92494977518416,104.17327848472291,104.05626619935569,108.71403842173595,102.4376519085681,102.96001754751045,110.98246271277716,110.1511879049676,107.95679354277124,101.38747473519444,113.35308705594383,88.04612636024038,100.64856326276433,87.31756416708606,77.69756838905775,108.64108456472339,94.85959805959806,98.64969786989839,116.28445192509993,101.94631513588384,52.24503046648687
30,97.38536874907255,103.78574971069598,106.8444459707746,120.42393691437225,108.96392046701486,104.76950436969548,106.72138863532635,91.31319455313822,95.87934728861052,80.03344447082384,87.42836764308026,96.30901955552591,103.12558621490527,98.48885986641777,107.42218767317281,124.3751798640781,116.14192472469018,92.49698847014282,110.6283422459893,75.66343856118726,113.96438462033875,98.96560795943749,103.072600289067,106.04583565065006,108.05501721639979,102.5706055932537,102.0455222915249,111.79727926198227,109.73166125767531,107.95679354277124,101.38747473519444,114.30158781281199,87.26652590547343,100.64856326276433,86.12984398590841,77.15298885511652,108.64108456472339,94.9932085932086,97.64878641596056,116.78282137597307,101.23943258346469,52.01278593547099
