Date,Close,Close_2021_ German federal election_CXPVX,Close_2018_ Swedish general election_SX3010PI,Close_2017_ German federal election_CXPVX,Close_2014_ Swedish general election_SX3010PI,Close_2013_ German federal election_CXPVX
-65,0.3532082112439028,0.8248785201342339,0.4769848470627496,0.2114098522920731,0.21950974182673555,0.3817828959975911
-64,,,,,,
-63,,,,,,
-62,0.28612555573318943,0.810254666308619,0.5347028334845492,0.19281811130649373,0.26747724153324137,0.381559180628559
-61,0.348749409638363,0.7812303601163388,0.5597171729812596,0.2259022591276425,0.24301853867526235,0.3741876950558476
-60,0.2736888479924042,0.7961218982822218,0.4842294736622552,0.25028582700739843,0.29257684832375075,0.40260639098773554
-59,0.2181832604559606,0.8165011073558976,0.5362746508984344,0.194664679252198,0.25277819245379796,0.3675078877847131
-58,0.21880297237168556,0.788572802476208,0.5682603844027989,0.16517795393968537,0.27892278281589,0.3438240014509417
-57,,,,,,
-56,,,,,,
-55,0.2721492092510127,0.7956481282250567,0.5746506898601504,0.13861340489270457,0.2698043228404998,0.3500088972842752
-54,0.33337328062893823,0.7916802685132249,0.587841358237128,0.21812146144997602,0.30675326068209463,0.3552604337768286
-53,0.3337533087710347,0.8315175459562636,0.6350342583612303,0.1764015153062619,0.3044737181559012,0.35742871906482687
-52,0.36306551153081523,0.8467897465826959,0.6826025925810049,0.16040862611026085,0.3224494646814393,0.4164566394272886
-51,0.3705235333098207,0.8516673924138884,0.6657214070435602,0.2458690045633105,0.31869766929531007,0.4147965259526938
-50,,,,,,
-49,,,,,,
-48,0.3529082404111237,0.8470049159675557,0.6694803366392392,0.22163542655777935,0.3109801540082584,0.41104683393561103
-47,0.33707227002744666,0.8543589967770013,0.7408332551178969,0.24248051736585108,0.3039038325243526,0.3678364028964083
-46,0.3538879661416159,0.870456675729518,0.713119127324302,0.159978499505967,0.30471112219061025,0.3506441120510293
-45,0.4031551854803377,0.9028439261202581,0.7661896567906643,0.07649016690896548,0.2611131321534632,0.37597912902430997
-44,0.47615622402866453,0.9144508667238562,0.7797219701947045,0.07634659683480471,0.21734875638258844,0.38473482670827863
-43,,,,,,
-42,,,,,,
-41,0.4333272720837966,0.8994199510276748,0.7739465423562661,0.1666241598086664,0.21637537085321945,0.3939071568385897
-40,0.39895632605291853,0.8983211110688472,0.7894269415678545,0.17374780340704632,0.22848587532954667,0.41865957279347343
-39,0.4222700884657673,0.9111165928524021,0.7789702677053674,0.22563379476132628,0.17664802315486483,0.42845385731493657
-38,0.4527621602293346,0.8529345640946455,0.7294880538956496,0.18953700985556043,0.15313922630633803,0.40137103728646517
-37,0.4082537133289317,0.8652100058873526,0.7769537694626072,0.1666661803181766,0.14639538641927174,0.408226223718791
-36,,,,,,
-35,,,,,,
-34,0.44540421008697706,0.8782178184095293,0.7650958921252693,0.1073816611991365,0.20766041077565012,0.3969908357971965
-33,0.3864795896574744,0.8936410350158366,0.8040872258548948,0.20500347544630682,0.1900881641479324,0.36796772339027584
-32,0.46205979158251065,0.8805054834129389,0.8134505522009823,0.1721101707725179,0.2182511236109761,0.36156381748247934
-31,0.4600603114668669,0.861018460851946,0.8428391160612794,0.17601282559329157,0.19953910572016165,0.4108321014016645
-30,0.4761161953740052,0.877915502585155,0.7935959286258063,0.16830964913458146,0.1972595631939682,0.41919854289859826
-29,,,,,,
-28,,,,,,
-27,0.4844341009966895,0.8882518651325113,0.776441510496511,0.14173284410566023,0.23606077427340288,0.4271530572437583
-26,0.5289623181472587,0.873072772102693,0.7653695418661162,0.035600709446268475,0.2533718474758788,0.3427943974485328
-25,0.48061502563420433,0.8699335132278079,0.7142124748407008,0.06942021618384864,0.24598681378566667,0.3057117570767631
-24,0.5177455080649196,0.8746714976640777,0.7748350697160253,0.10131553375676727,0.27336625297298545,0.3217651527595269
-23,0.48703327870072854,0.8574082705661339,0.8137237847928329,0.15318926912910769,0.2678807414310622,0.2817301539230179
-22,,,,,,
-21,,,,,,
-20,0.40309514249834955,0.9012772772613649,0.8417799747624857,0.12902747616065557,0.29630487431934727,0.3433684433858959
-19,0.38238055778953983,0.8753981911010711,0.8646072020774014,0.141876414179821,0.3030727734675627,0.3157030223390276
-18,0.3782815259216048,0.8077257163749585,0.884632439591611,0.19615874181256654,0.3027640612612559,0.3223652916940427
-17,0.3857595620279395,0.8114667682523531,0.8854867607337651,0.24521768666590038,0.2686170127963381,0.33947459825339443
-16,0.3234759516873664,0.8075888936262738,0.8962854967723093,0.249610580764295,0.28253225172944063,0.3572973985709593
-15,,,,,,
-14,,,,,,
-13,0.29140421252774873,0.8342179501227149,0.958582527714336,0.35195970233137963,0.27797287680643734,0.3575822827693824
-12,0.29600311442459404,0.8404879519337709,0.9792572662140602,0.3815596495722948,0.28027618872316307,0.4321419527485766
-11,0.2516145094110054,0.8093883114767038,1.0,0.3987717171622851,0.3053047772126911,0.45368835208607106
-10,0.16215778856327656,0.8197800276257055,0.9840757542575265,0.39093080681129067,0.30414123655906167,0.4529303719064828
-9,0.2612321259242898,0.772812354696796,0.9348667730396603,0.37799782777310575,0.28134494168527846,0.4596846083826107
-8,,,,,,
-7,,,,,,
-6,0.20878580154329995,0.6687177778168878,0.9416329297416803,0.4022494979424538,0.29165071170483037,0.5050547696287779
-5,0.2176633760997202,0.7316409135217783,0.8931414447955444,0.40368403144768195,0.26802335777425723,0.49802463178931244
-4,0.20668624979100914,0.7776289696338661,0.8445819645631927,0.40809443409170587,0.2789465522064227,0.5151553260512483
-3,0.225781382526272,0.8175184781676879,0.8469059016154095,0.42653735243943647,0.268189453637369,0.5406131084373631
-2,0.27926747561974263,0.7848987426500353,0.7983117980164565,0.421947195393618,0.28181974975469704,0.5325319788929042
-1,,,,,,
0,,,,,,
1,0.360206391648656,0.797144946386489,0.8189865365161797,0.42341732960829326,0.2928142523584598,0.5148182558585193
2,0.2876051514925928,0.7025816919807677,0.8057958681392021,0.42962702712482237,0.29772987826883446,0.5276564382117828
3,0.2438765311265505,0.7365066370387701,0.8003967086944277,0.4608290062908207,0.3256316643066368,0.5281077187363117
4,0.23473901439201006,0.7061078583379277,0.8107849701217029,0.4890609524998988,0.3487842101677914,0.5274374281373193
5,0.1741946979117981,0.6758047420153139,0.8548338182690403,0.5632919334044955,0.3599210392441332,0.5263030243922469
6,,,,,,
7,,,,,,
8,0.1670166326382425,0.6409552498775128,0.874859055783249,0.6073907072810449,0.352346140300277,0.49690776596035935
9,0.12452768018081262,0.6868649593534246,0.8230871111389204,,0.32154709745305166,0.5384054697766096
10,0.16871614192110718,0.622578705724925,0.840344565070029,0.6479510040859111,0.3355811833388165,0.5122470262538328
11,0.08701741368516247,0.7032504770345,0.8927655935508767,0.6464750336893594,0.292505540152153,
12,0.047127638931772076,0.6902483418048004,0.9490823764978256,0.639238168162577,0.29989057384236517,0.5094217107424441
13,,,,,,
14,,,,,,
15,0.03477098850030469,0.6882164388274572,0.9241022432187211,0.6514655528119011,0.29084342203857316,0.495672412259089
16,0.06994177539287261,0.6730228687018251,0.9299114601257701,0.63523979995903,0.3160381063912121,0.4800392849321069
17,0.08873693729535681,0.7028201382647814,0.9353110367195399,0.6480467174686844,0.26519740913643197,0.46286923729741547
18,0.0,0.7648332039856869,0.9970953915464751,0.6553436956687939,0.19951562620024532,0.53692929054424
19,0.06916194885851201,0.8010634136537749,0.9492192013682486,0.6607106485223664,0.23653587221343741,0.5540385971035917
20,,,,,,
21,,,,,,
22,0.09021653305476018,0.7682486631395542,0.9666130630207839,0.6677805992474823,0.22748843053902856,0.5535915941195797
23,0.2304400833279434,0.780271181552433,0.9305609611112846,0.662616745523211,0.1608092028123247,0.5889095351511169
24,0.17701403321646092,0.7823320387214054,0.958719352584759,0.691285238136647,0.1470362903518012,0.6071134643287341
25,0.1772539610672519,0.7676934239353517,0.9034275047189979,0.6596525487481681,0.12443015060227847,0.5922122241841876
26,0.09473537764228768,0.7881631858240277,0.8552438757313139,0.6603581431370289,0.0770087671367885,0.6154794780716162
27,,,,,,
28,,,,,,
29,0.0850179335695187,0.8045137881563735,0.8085294455046981,0.6674456024077751,0.05872430840494314,0.6164081321178272
30,0.07939927728752183,0.8503911370651696,0.8198066514407278,0.6734522007950048,0.09011671640363295,0.6515549715286904
31,0.07991916164376223,0.8354939216068105,0.7194752265640476,0.6377260134383924,0.0,0.63946578651993
32,0.12490746424574661,0.832738447703337,0.5666543607713086,0.7452208965659324,0.002612024123032519,0.6660840656482696
33,0.1492212107935802,0.83054076778568,0.5189829907497208,0.79557664103221,0.09629067065915109,0.6683225026007444
34,,,,,,
35,,,,,,
36,0.22792071885605925,0.8647013204814571,0.5177528183628981,0.8027662334857935,0.08674465152479183,0.6652170081855013
37,0.2882651361401396,0.9077681257497576,0.5794691779036176,,0.1619727434659537,0.684222548455979
38,0.2640312028244609,0.9093756511144808,0.559341321736591,0.9437695548568996,0.17674281084637844,0.6790668288710031
39,0.2231419320904111,0.9296271211074356,0.5443051862048822,0.9290798850739055,0.2183937399541711,0.6894261764947438
40,0.21418430022467305,0.9368097476840904,0.5025802751097617,0.9517481991001766,0.21053360832392443,0.6779982992498903
41,,,,,,
42,,,,,,
43,0.2886048915504147,0.9345305986193959,0.4834093587377071,0.9457299283491949,0.2147129628690232,0.6908762627299607
44,0.3417112005789509,0.9327720572747977,0.42473443252093546,0.8922302327060798,0.26339267467965666,0.6785590848116514
45,0.3512487597829179,0.9407250924405148,0.399412237065774,0.8941129849794187,0.28504919829034314,0.6924705020805955
46,0.3475895549619059,0.9451667222095117,0.41496104871257344,0.7746714375508112,0.30221794502024,0.7100614597021462
47,0.3596865072924156,0.9483525348827047,0.3440523939137963,0.7417483683494517,0.33940428689654345,0.7088569042925976
48,,,,,,
49,,,,,,
50,0.3481894966274637,0.9642146061974466,0.4051192524690004,0.7100444775420804,0.3066584729905806,0.721813574518178
51,0.36110606006983037,0.9930558197073585,0.4490654819635198,0.6855780358796784,0.3086055339199345,0.7080685535753393
52,0.3721632436878597,0.9940061984679258,0.5249974449624046,0.6514474606480842,0.3423725620069482,0.6985852462494524
53,0.3312539586264802,0.985460453967661,0.5012132778525169,0.6937889601616387,0.3452460494258385,0.74012273119251
54,0.40913361149993976,0.967508003563069,0.5700032329047122,0.6618224411698277,0.33475012428202655,0.7484583743977224
55,,,,,,
56,,,,,,
57,0.42834858612201643,0.9546370137895761,0.5276972332592891,0.7006260472298855,0.3512298485570966,0.7733113125547528
58,0.48307434712409947,0.9026957487866212,0.5126268915099752,0.7656953898248506,0.3681136524712194,0.7592334989597025
59,0.47733584895528836,0.8856590456584894,0.526603468593895,0.6745575736424021,0.3299533453243142,0.7630794356384141
60,0.623278127147116,0.8971672013729965,0.5201109616327209,0.6706788471673217,0.36296062252613526,0.76045559228537
61,0.6283964252458771,0.7050467723740677,0.49865031442605456,0.7013310580005587,0.3459582615299661,0.7705125177945686
62,,,,,,
63,,,,,,
64,0.6270369154504509,0.711970798278418,0.4442469939200535,0.6656889116629676,0.356216782639069,0.8059527964848887
65,0.6070821429486717,0.6594365400762912,0.46362314759774303,0.7011460510350762,0.38580445618098347,0.8016252087439768
66,0.5611141146161946,0.7677255006378441,0.4027611091991776,0.7025444002126706,0.3754273779898343,0.8283705308256679
67,0.5452383596550217,0.7068112748757671,0.3594985869077787,0.6799005981502804,0.3652163956617964,0.8442444836837493
68,0.5858078893061256,0.6797405250246542,0.39244126020711434,0.5827923679082367,0.42178000849320885,0.8520980480727114
69,,,,,,
70,,,,,,
71,0.57621028712017,0.7410180975052278,0.3345522426972849,0.7005600983746811,0.4432939157606999,0.8506351292159438
72,0.6041829944118531,0.8669251159445062,0.24693301630009667,0.6945780119513332,0.4688686204912438,0.7724224396353478
73,0.6307361489261218,0.8300525206327003,0.3207120733347928,0.6648817677094563,0.4461911725701233,0.7361672894765658
74,0.6245575796332252,0.8161493990869784,0.27953404457236974,0.692552273222022,0.4655440943934672,0.7117784644656155
75,0.6445323664623333,0.8115130381860367,0.3169873499567206,0.7574243528695632,0.45457336118023717,0.7500876895805955
76,,,,,,
77,,,,,,
78,0.6038227365199234,0.811050906578449,0.3884428870881953,0.7394658376175771,0.4277165587140179,0.7600569255091982
79,0.5955451036290613,0.7621705538142041,0.3821209940660557,0.775251554029329,0.427811346405532,0.7246957813184407
80,0.6158996745231038,0.7687951025404183,0.3959265400619465,0.7406546678658072,0.4628845314893697,0.7083444549386773
81,0.6612282206896891,0.815318243468417,0.44694678221693795,0.7062556282678969,0.42246845120680376,0.6820149097952255
82,0.6699857092821322,0.7848814269079818,0.4443838187904765,0.7274590606431826,0.48629825077576605,0.6773981603153745
83,,,,,,
84,,,,,,
85,0.6904203374854925,0.6999976723100851,0.49615576343480416,0.8522074482520345,0.4701034693164705,0.7462109546101616
86,0.6336152831356108,0.7603918580813134,0.41636225218742506,0.7945307972399531,0.4329643763506157,0.711852893670609
87,0.5879269672314207,0.8028392707404266,0.32248912805431296,0.706906946165307,0.43429430273797287,0.7541787293309246
88,0.5948250759995268,0.8501731290340708,0.17793824109126177,0.7311527801527795,0.4382121939872139,0.8216295547251424
89,0.6439524391241047,,0.23729645736215765,0.7090704187869026,0.3703218868258151,0.8498553335797197
90,,,,,,
91,,,,,,
92,0.6288962952747879,0.8731193259010008,0.17414510527797766,,0.32969217189907285,0.8886817133431886
93,0.6924398319284659,0.9104568914666324,0.2757751149766916,,0.34116148257225376,
94,0.6891008563447247,0.8780608412725539,0.3746027177257032,0.7074146939885573,0.3216184056246494,
95,0.5701117751365921,0.8875399326559568,0.32177163178258184,0.65358116874211,0.4082920388484599,
96,0.5032690474766692,,0.2975774072104205,0.6163486628431896,0.43324931916638976,0.9327331088480073
97,,,,,,
98,,,,,,
99,0.5070480941844959,0.9270343016334137,0.23018823848408054,,0.4555470365802221,0.9164258411355672
100,0.4839342309677779,0.9653687997579206,0.21597263502591524,0.5887085054763812,0.47630119296252094,
101,0.5413389829060558,1.0000000000000004,0.22390055167954603,0.6525469973136051,,
102,0.49769066392649375,0.936132446691643,0.11762308502539387,0.7659043251360265,,0.8497941647503287
103,0.5197449881805634,0.9058176919194527,0.08116050850462475,0.8565939225503643,,0.8651732061706086
104,,,,,,
105,,,,,,
106,,0.8536496190820615,,0.8853639647284508,0.49634313724069257,0.862041191004161
107,0.5462981426948312,0.9040937820589607,,0.8960074096165105,0.4621960887757748,0.8962944522010514
108,0.5166056677157913,0.9240083047434351,,0.8337050008491644,,0.8926324497645646
109,0.5616940419544232,0.9301908762503532,0.0,0.786827620781243,,0.8592423962439768
110,0.4978905631226258,0.8870690012450306,0.0825275057618704,0.8120054930143823,0.4603675849284672,0.8818573252025845
111,,,,,,
112,,,,,,
113,0.562593710375598,0.9017422475151915,,0.7853989234578913,0.4390673123051525,0.8980332724211562
114,0.5911263306781809,0.854896636374527,,0.8127822888221354,,0.9113227352989486
115,0.6517507044677107,0.8656982530403323,0.07265150330069137,0.7755083460318923,0.35958855764729414,0.9959919445356982
116,0.6859215072252942,0.8955247606595429,0.030516534743296297,0.8337586937224275,0.44360262796700667,0.9889399912395969
117,,0.8058652676304061,0.17325657791821758,0.92520757839889,0.4144897624945103,0.9999999999999996
118,,,,,,
119,,,,,,
120,0.7946534897542508,0.6335662537193367,0.18911282837447452,0.9426822741733201,0.43628890244839225,0.9881473629818225
121,0.7724190365542158,0.6663372890814876,0.24905171604667853,1.0,0.46483188228934,0.9943758897284272
122,0.8266051429498917,0.7638652256184417,0.2936132403091074,0.9134284125176766,0.39152737175761576,0.9899914106986425
123,0.86153600199167,0.7827243396315322,0.2942281179280206,0.8438768822416076,0.4451224196080079,0.9509768191524306
124,0.8453600321205545,0.7230426540661052,0.27625358487417717,0.8688633277091995,0.47252562818585897,0.8462810207238278
125,,,,,,
126,,,,,,
127,0.861196246581394,0.7672982843789868,0.2513072406636834,0.8594869179065148,0.4901216442041094,0.8275338439005693
128,0.8366625865100996,0.8103736055860016,0.24225135312705248,0.7837256901139167,0.5264056188520252,0.8528034145039425
129,0.8484793382579969,0.8087399646758864,0.2879404311234861,0.7788075396466425,0.5492732218974061,0.822063297333552
130,0.7588024598096439,0.7374368614110458,0.3051636788369887,0.6679002409759498,0.6028923290089465,0.8381605378066141
131,0.8058502855092611,0.6592707631359773,0.3936714325939361,0.5371756031256254,0.6327887147571678,0.8088131878285147
132,,,,,,
133,,,,,,
134,0.8600564062322666,0.6903965191384374,0.3730651065294248,0.4788056137066228,0.6762678578416521,0.7562678801193603
135,0.8433405376775811,0.7007853966412001,0.34764029242144545,0.3026077811478487,0.625617315711132,0.7305957929533506
136,0.819606962545139,0.7704403819001109,0.3216690131297639,0.4207998020367105,0.694885088040953,0.7255192078679369
137,0.7920740823003785,0.7728909851975954,0.35474851129952345,0.22350008666730048,0.7135257977601697,0.7869558112954445
138,0.8063301412108421,0.7539038482391596,0.3982162708965573,0.13217726351936943,0.7211957742661563,0.8068155764071396
139,,,,,,
140,,,,,,
141,0.8111692150356413,0.6634594695251459,0.36366757396573135,0.23693439372867253,0.7267285347185282,0.8015332416228644
142,0.8080899375528583,0.7502964965995855,0.4036838427765437,0.1853775630322234,0.7682133679632095,0.8842792686432328
143,0.8312635996744007,0.7454597272742238,0.4268531322675173,0.2706348423559728,0.7347075133014376,0.9110994476839687
144,0.9857634672625402,0.7081250003548312,0.44708360708736095,0.27482405370687957,0.7509022947607336,0.935965646216601
145,1.0,0.642687675676719,0.48217876920188907,0.3380468283561404,0.7827698006994575,0.9647132850142355
146,,,,,,
147,,,,,,
148,0.9273787455166076,0.5521737501298678,0.48730469605481286,0.2983882216511837,0.7634165890054971,0.9622425776116947
149,0.9205807083851489,0.5410930945388421,0.5395893168142329,0.35952572851599296,0.7903446996433141,0.963565620893561
150,0.8992659379336185,0.5231758433476039,0.5691831179801641,0.34912098346668063,0.7672872313442896,0.9636836810118266
151,0.8817309464214018,0.3547978514854351,0.4944471211504968,0.3439933140700422,0.8416602049675128,0.94563716532523
152,0.8125487391583972,0.5045347373656113,0.48723670076859715,0.3570692795642003,0.8836673850626773,0.9623259896517742
153,,,,,,
154,,,,,,
