NormalizedDate,2024_French Senate election_FRFNN,2023_Spanish general election_IBEXIB,2023_Dutch general election_NLFIN,2023_Polish parliamentary election_BNKI,2023_Greek legislative election_FTATBNK,2023_Finnish parliamentary election_N3020PI,2023_Italian local elections_FTITLMS30,2023_Spanish local elections_IBEXIB,2023_Spanish regional elections_IBEXIB,2022_United States elections_NYK,2022_French presidential election_FRFNN,2022_French legislative election_FRFNN,2022_Swedish general election_SX3010GI,2022_Italian general election_FTITLMS30,2021_German federal election_CXPVX,2021_Norwegian parliamentary election_OFING,2021_Dutch general election_NLFIN,2020_United States presidential election_NYK,2020_United States Senate elections_NYK,2020_United States House of Representatives elections_NYK,2019_Spanish general election_IBEXIB_x,2019_Spanish general election_IBEXIB_y,2019_Portuguese legislative election_PTFIN,2019_Greek legislative election_FTATBNK,2019_Belgian federal election_BEFIN,2019_Danish general election_OMXC20,2019_Finnish parliamentary election_N3020PI,2019_Spanish general election_IBEXIB,2018_Swedish general election_SX3010GI,2018_Italian general election_FTITLMS30,2017_German federal election_CXPVX,2017_French presidential election_FRFNN,2017_French legislative election_FRFNN,2017_United Kingdom general election_TRINMX302020,2017_Dutch general election_NLFIN,2016_United States presidential election_NYK,2016_United States Senate elections_NYK,2016_United States House of Representatives elections_NYK,2016_Spanish general election_IBEXIB,2016_United Kingdom Brexit_TRINMX302020,2015_Portuguese legislative election_PTFIN,2015_Spanish general election_IBEXIB,2015_United Kingdom general election_TRINMX302020,2014_Swedish general election_SX3010GI,2014_Belgian federal election_BEFIN,2013_German federal election_CXPVX,2013_Italian general election_FTITLMS30,2013_Norwegian parliamentary election_OFING,2024_French Senate election_FRFNN_volatility,2023_Spanish general election_IBEXIB_volatility,2023_Dutch general election_NLFIN_volatility,2023_Polish parliamentary election_BNKI_volatility,2023_Greek legislative election_FTATBNK_volatility,2023_Finnish parliamentary election_N3020PI_volatility,2023_Italian local elections_FTITLMS30_volatility,2023_Spanish local elections_IBEXIB_volatility,2023_Spanish regional elections_IBEXIB_volatility,2022_United States elections_NYK_volatility,2022_French presidential election_FRFNN_volatility,2022_French legislative election_FRFNN_volatility,2022_Swedish general election_SX3010GI_volatility,2022_Italian general election_FTITLMS30_volatility,2021_German federal election_CXPVX_volatility,2021_Norwegian parliamentary election_OFING_volatility,2021_Dutch general election_NLFIN_volatility,2020_United States presidential election_NYK_volatility,2020_United States Senate elections_NYK_volatility,2020_United States House of Representatives elections_NYK_volatility,2019_Spanish general election_IBEXIB_x_volatility,2019_Spanish general election_IBEXIB_y_volatility,2019_Portuguese legislative election_PTFIN_volatility,2019_Greek legislative election_FTATBNK_volatility,2019_Belgian federal election_BEFIN_volatility,2019_Danish general election_OMXC20_volatility,2019_Finnish parliamentary election_N3020PI_volatility,2019_Spanish general election_IBEXIB_volatility,2018_Swedish general election_SX3010GI_volatility,2018_Italian general election_FTITLMS30_volatility,2017_German federal election_CXPVX_volatility,2017_French presidential election_FRFNN_volatility,2017_French legislative election_FRFNN_volatility,2017_United Kingdom general election_TRINMX302020_volatility,2017_Dutch general election_NLFIN_volatility,2016_United States presidential election_NYK_volatility,2016_United States Senate elections_NYK_volatility,2016_United States House of Representatives elections_NYK_volatility,2016_Spanish general election_IBEXIB_volatility,2016_United Kingdom Brexit_TRINMX302020_volatility,2015_Portuguese legislative election_PTFIN_volatility,2015_Spanish general election_IBEXIB_volatility,2015_United Kingdom general election_TRINMX302020_volatility,2014_Swedish general election_SX3010GI_volatility,2014_Belgian federal election_BEFIN_volatility,2013_German federal election_CXPVX_volatility,2013_Italian general election_FTITLMS30_volatility,2013_Norwegian parliamentary election_OFING_volatility
1970-01-01 00:00:00.000000015,0.5793606281547954,0.7939914163090128,0.8331596619196484,0.5459930212194082,0.6073301230604603,0.4583266420427176,0.5245470605151797,0.2750174947515743,0.2750174947515743,0.700113593335857,0.4328847089346522,0.3454968944099378,0.3619926387027834,0.229178225756735,0.3692075296304903,0.3385904468825257,0.8038811723267096,0.5968602503591213,0.5968602503591213,0.5968602503591213,0.3457844183564563,0.6595092024539877,0.2313237221494101,0.6689920986702641,0.5104069322912239,0.652357680623431,0.8965017910220262,0.3457844183564563,0.8840904243975273,0.7413228368154717,0.3959144711722032,0.8532202960900921,0.6557991120976692,0.7057257178280586,0.304375236414071,0.5674369138547815,0.5674369138547815,0.5674369138547815,0.1427150671307806,0.3885597295033656,0.3754646840148701,0.5899042004421515,1.0,0.604489045503294,1.0,0.7026561153333852,0.3637753481230473,0.4009802997454993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000016,0.5793606281547954,0.6763948497854073,0.8984601134653238,0.5665060859305351,0.7062332798287855,0.4801469407419305,0.5245470605151797,0.2701189643107062,0.2701189643107062,0.700113593335857,0.4182909031944219,0.3655279503105589,0.4054310768865447,0.2062449910609704,0.3864977922379736,0.3396273748996516,0.8038811723267096,0.6061461112251177,0.6061461112251177,0.6061461112251177,0.4002134471718248,0.6319018404907976,0.1979030144167758,0.6615918288687611,0.5397162518052843,0.4727248712191249,0.887737215151284,0.4002134471718248,0.9130411601620816,0.7665933914524778,0.4094310805651011,0.840946476021764,0.693465593784684,0.7057257178280586,0.3622494010843525,0.5674369138547815,0.5674369138547815,0.5674369138547815,0.2819492789656887,0.3885597295033656,0.4037174721189593,0.5795873249815768,1.0,0.6885245901639346,0.9108645753634262,0.6818146203870562,0.3416470323502933,0.3887736827222171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000017,0.5793606281547954,0.7218884120171666,0.8984601134653238,0.5665060859305351,0.759925093632959,0.4569616187570257,0.5245470605151797,0.3652904128761367,0.3652904128761367,0.7301887813057819,0.3880006486135884,0.3039855072463768,0.3338026018962975,0.1634609456876885,0.3986985823843831,0.3807700026759433,0.8038811723267096,0.5749025241124563,0.5749025241124563,0.5749025241124563,0.4076840981856993,0.6676891615541922,0.2296854521625163,0.6895355559838121,0.5013167955144,0.4727248712191249,0.887737215151284,0.4076840981856993,0.947776711452336,0.7379847437246355,0.4627338678885071,0.8450588384157914,0.7534683684794674,0.7057257178280586,0.3622494010843525,0.5771052886009866,0.5771052886009866,0.5771052886009866,0.2605668821481852,0.3885597295033656,0.3449814126394053,0.51105379513633,1.0,0.6231806342883411,0.822685539403212,0.6685732194625083,0.2640870704717528,0.3649731360165895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000018,0.5793606281547954,0.861802575107296,0.8984601134653238,0.5692415139562386,0.7517388978063139,0.3994700497832023,0.3989975761061578,0.333799860041987,0.333799860041987,0.7301887813057819,0.3871250202691746,0.2025362318840579,0.2364604711908683,0.2344799950681217,0.4293051359516619,0.3869581214878242,0.8038811723267096,0.5749025241124563,0.5749025241124563,0.5749025241124563,0.531483457844184,0.6237218813905929,0.245740498034076,0.7591058007323184,0.4699685668167528,0.4727248712191249,0.8123237558112948,0.531483457844184,1.0,0.6643588105616517,0.5438335242458955,0.8145008224724786,0.717258601553829,0.7043309194398258,0.3622494010843525,0.5771052886009866,0.5771052886009866,0.5771052886009866,0.3167578319244157,0.5163735252453185,0.3194547707558861,0.4642593957258659,1.0,0.4852152596905167,0.8003060443764338,0.7423803181070282,0.3841928310478106,0.3345272881515695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000019,0.5793606281547954,0.8369098712446352,0.931689243950446,0.5843630870654467,0.7579454253611558,0.4469849044483703,0.5167823836325539,0.3736878936319103,0.3736878936319103,0.7301887813057819,0.3945840765364032,0.196687370600414,0.3147717828247703,0.2592318599346525,0.4804554961654657,0.3869581214878242,0.8038811723267096,0.5749025241124563,0.5749025241124563,0.5749025241124563,0.4909284951974384,0.5920245398773009,0.241480996068152,0.7878974754287918,0.4261320193696372,0.4887069079381849,0.8629296547519251,0.4909284951974384,0.9616922584772876,0.6436945738764466,0.5216494845360827,0.8375933189927871,0.6447003329633738,0.6509059145087204,0.2956751985878203,0.5771052886009866,0.5771052886009866,0.5771052886009866,0.308304326205868,0.5845457083475508,0.3229244114002479,0.4075165806927042,0.918833666717957,0.5892829783974267,0.7457918898240234,0.7739559664655643,0.3661943400222371,0.3126590630596665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000020,0.5793606281547954,0.8369098712446352,0.9380571957855748,0.5843630870654467,0.7579454253611558,0.4469849044483703,0.4399983566821411,0.3736878936319103,0.3736878936319103,0.6360144966733374,0.3945840765364032,0.196687370600414,0.3147717828247703,0.2592318599346525,0.4804554961654657,0.3869581214878242,0.8329899647770319,0.6346706341063,0.6346706341063,0.6346706341063,0.4909284951974384,0.5920245398773009,0.241480996068152,0.7878974754287918,0.4261320193696372,0.5432571654999336,0.8629296547519251,0.4909284951974384,0.9616922584772876,0.6436945738764466,0.5216494845360827,0.8375933189927871,0.6447003329633738,0.6605990588633093,0.2852099356953724,0.5089432466402403,0.5089432466402403,0.5089432466402403,0.308304326205868,0.5474144616434532,0.3229244114002479,0.4075165806927042,0.9781889521464838,0.5892829783974267,0.7457918898240234,0.7739559664655643,0.3661943400222371,0.3126590630596665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000021,0.5793606281547954,0.8369098712446352,0.9327312724325584,0.5843630870654467,0.7579454253611558,0.4469849044483703,0.6405242183969435,0.3736878936319103,0.3736878936319103,0.6733380213122728,0.3945840765364032,0.196687370600414,0.3147717828247703,0.2592318599346525,0.4804554961654657,0.4161091784854156,0.8373762211736564,0.7509747588754359,0.7509747588754359,0.7509747588754359,0.4909284951974384,0.5920245398773009,0.241480996068152,0.7878974754287918,0.4261320193696372,0.4505349359397686,0.8629296547519251,0.4909284951974384,0.9616922584772876,0.6436945738764466,0.5216494845360827,0.8375933189927871,0.6447003329633738,0.5974104652145739,0.2881099483041231,0.5402687808179446,0.5402687808179446,0.5402687808179446,0.308304326205868,0.5965402074221136,0.3229244114002479,0.4075165806927042,0.994287582705031,0.5892829783974267,0.7457918898240234,0.7739559664655643,0.3661943400222371,0.3126590630596665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000022,0.5793606281547954,0.844635193133047,0.9780016209331946,0.5968312420800892,0.7716425896201179,0.5514091858037581,0.6405242183969435,0.370888733379986,0.370888733379986,0.7722183155731053,0.3570617804443003,0.1943064182194614,0.2895330495106606,0.3158868133900496,0.5118521961422267,0.4472170189991966,0.8243503688442883,0.7305561255899854,0.7305561255899854,0.7305561255899854,0.4119530416221985,0.5235173824130878,0.2378768020969855,0.8796299865099247,0.4234984283408372,0.3405098401796322,0.6957930035820441,0.4119530416221985,0.9958946470462786,0.5788647978355631,0.5597556319205808,0.8780210046817666,0.7665788013318536,0.6241370565527341,0.3361492876055976,0.5657932901479259,0.5657932901479259,0.5657932901479259,0.2834410740924916,0.5831084364756853,0.2513011152416357,0.4163596168017686,0.9327973534389914,0.6198100199172667,0.6620122417750566,0.7831230901825584,0.2830154338963308,0.2492694881704213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000023,0.5793606281547954,0.7965665236051498,1.0,0.5814795120673648,0.771455323702515,0.5837481933515342,0.6405242183969435,0.3372988103568925,0.3372988103568925,0.7472818737491207,0.4138154694340847,0.0498447204968943,0.4334175755211427,0.3697675852290241,0.5687427376249132,0.4523849344393895,0.8270087060543632,0.7305561255899854,0.7305561255899854,0.7305561255899854,0.4418356456776943,0.4867075664621678,0.2411533420707732,0.8820967431104259,0.4811825673264805,0.4136837934222681,0.6213703223839656,0.4418356456776943,0.8999786734911496,0.6033274462648428,0.5444444444444448,0.8799822852081487,0.7554800221975582,0.6241370565527341,0.3299709998739117,0.6069805665667602,0.6069805665667602,0.6069805665667602,0.2590750870213822,0.5831084364756853,0.1977695167286246,0.4277818717759761,0.9327973534389914,0.4541902865022214,0.7134659525631217,0.8133667633001641,0.1747994652406415,0.3068149684230372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.000000024,0.5793606281547954,0.7733905579399134,1.0,0.5571119805927467,0.7831995719636169,0.5217199293399715,0.6799638470071074,0.3694891532540235,0.3694891532540235,0.7338129496402876,0.3865736987189883,0.0656832298136642,0.3504757704767882,0.3622772948646813,0.5135022077620269,0.4987623762376234,0.8270087060543632,0.71583213626103,0.71583213626103,0.71583213626103,0.356456776947705,0.6094069529652353,0.2398427260812582,0.9633840817113124,0.5417551609888711,0.4136837934222681,0.6619922262022717,0.356456776947705,0.6931915120494783,0.6330164336890628,0.5619702176403207,0.7552828039984812,0.7613068812430634,0.6241370565527341,0.3299709998739117,0.5906410132456739,0.5906410132456739,0.5906410132456739,0.2973644952759822,0.5831084364756853,0.2698884758364313,0.4384672070744289,0.9327973534389914,0.4178795771411068,0.6658377964804897,0.8304473869779834,0.2851332927410386,0.312988971627863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
