NormalizedDate,2024_French Senate election_FRFIN_volatility,2023_Spanish general election_IBEXIB_volatility,2023_Dutch general election_NLFIN_volatility,2023_Polish parliamentary election_BNKI_volatility,2023_Greek legislative election_FTATBNK_volatility,2023_Finnish parliamentary election_N3020PI_volatility,2023_Italian local elections_FTITLMS30_volatility,2023_Spanish regional elections_IBEXIB_volatility,2022_United States elections_NYK_volatility,2022_French presidential election_FRFIN_volatility,2022_French legislative election_FRFIN_volatility,2022_Swedish general election_SX3010GI_volatility,2022_Italian general election_FTITLMS30_volatility,2021_German federal election_CXPVX_volatility,2021_Norwegian parliamentary election_OFING_volatility,2021_Dutch general election_NLFIN_volatility,2020_United States presidential election_NYK_volatility,2019_1_Spanish general election_IBEXIB_volatility,2019_2_Spanish general election_IBEXIB_volatility,2019_Portuguese legislative election_PTFIN_volatility,2019_Greek legislative election_FTATBNK_volatility,2019_Belgian federal election_BEFIN_volatility,2019_Danish general election_OMXC20_volatility,2019_Finnish parliamentary election_N3020PI_volatility,2018_Swedish general election_SX3010GI_volatility,2018_Italian general election_FTITLMS30_volatility,2017_German federal election_CXPVX_volatility,2017_French presidential election_FRFIN_volatility,2017_French legislative election_FRFIN_volatility,2017_United Kingdom general election_TRINMX302020_volatility,2017_Dutch general election_NLFIN_volatility,2016_United States presidential election_NYK_volatility,2016_Spanish general election_IBEXIB_volatility,2016_United Kingdom Brexit_TRINMX302020_volatility,2015_Portuguese legislative election_PTFIN_volatility,2015_Spanish general election_IBEXIB_volatility,2015_United Kingdom general election_TRINMX302020_volatility,2014_Swedish general election_SX3010GI_volatility,2014_Belgian federal election_BEFIN_volatility,2013_German federal election_CXPVX_volatility,2013_Norwegian parliamentary election_OFING_volatility,2012_Greek General election_FTATBNK_volatility
22,0.1972017904257307,0.28742436456405424,0.6806240188895182,0.5060024260399411,0.7441894894565998,0.2875497113200001,0.2740473493775863,0.21577789722490234,0.3336292862042021,0.15531715598603218,0.6800163557559016,0.23275853987314213,0.2134793748720668,0.2129127421261343,0.4240346356160895,0.18185091239442552,0.7252471850300697,0.2819562921713715,0.26779626882157204,0.15521628587987257,0.28075322845653927,0.3098032953141748,0.2948933635619282,0.6643394547483702,0.8272085095383906,0.34451495637287766,0.3847974567749589,0.7113946233458311,0.22470789606890085,0.317931218557065,0.22336767722472212,0.6730706983294913,0.2314149822902338,0.3054355937041889,0.24154595642096732,0.7414311028819139,0.5959077227020761,0.22776809266310644,0.5232048246203888,0.19761339246394116,0.29840106508271963,0.23896623071061485
23,0.28056527214034066,0.29852708423118907,0.7129792080116737,0.518126897213802,0.7533200476676059,0.34976633594931217,0.24783218764281342,0.21265791422333089,0.45412527007089454,0.2014789563175535,0.6820991196079833,0.2527748574126184,0.26961229275706466,0.20808294686084358,0.4583919499349055,0.16242049704869574,0.7110789264726711,0.26335569125893116,0.356975055589214,0.15647839381137715,0.3984031618386336,0.31327318757719913,0.40483332830693053,0.5251145908083497,0.8475837149906771,0.4255309497863096,0.4307280175499766,0.7391309797923359,0.30298655005249553,0.2763121147798879,0.28670087977940134,0.6917428663120944,0.27257842236350427,0.3252810283375772,0.22099906903625616,0.735443959227437,0.542980498438578,0.2567666702175971,0.4417118278859746,0.2083117938238646,0.3881966951190171,0.23395029589480903
24,0.3135403785188993,0.23145986379896963,0.728190438217649,0.5031574510842239,0.7531959569353501,0.38194410895768005,0.2359502363036125,0.22213368082260337,0.42649082246506875,0.17848443699099464,0.7778480969354294,0.3356284166276847,0.34574475962871565,0.2847125474350632,0.4640705953674785,0.16485107817995018,0.7110789266996687,0.2501328864031598,0.4018514410576856,0.15418793577109202,0.4015677006321977,0.24519632885883885,0.3316313858642991,0.450353395347662,0.7891280287561436,0.3967348526600661,0.4130780339527386,0.7404506316287826,0.2857006703979171,0.27631211500126623,0.2777224111187692,0.7208595753057154,0.31070276665956365,0.3250819347620766,0.29672407670768725,0.7276375701464822,0.5429804984998503,0.3649549551422576,0.49294587026617187,0.25554308202331477,0.3076219833966856,0.1782788911187218
25,0.23733553997060344,0.2108695488971965,0.7281904384218115,0.4784542286192598,0.7609393244990349,0.33661104749885773,0.26758760499651923,0.209484117728606,0.41088095105095085,0.15282709730754088,0.7680907947126131,0.24355539645193303,0.3356352926578182,0.20932205995657643,0.5108106972713159,0.16447710503263868,0.7006868730020792,0.3254022667572044,0.2486191983704095,0.154276130875943,0.48906264626464685,0.25841695375792484,0.32924659546672025,0.4924542406728292,0.6456252552082883,0.359505708040621,0.43343142417213626,0.651371190096943,0.29485438553942983,0.2763121149765197,0.2777224111238206,0.7094508082879589,0.24962171903058067,0.3249694592429613,0.19847002677346207,0.720258200744491,0.5429804982908382,0.40909443691913133,0.4456548728994489,0.28258953398502445,0.2978736693123916,0.2083798519394861
26,0.22937961308916258,0.2137188993638101,0.7281904385126367,0.5553122961643076,0.7539756191186199,0.38838020735112627,0.27040832298116274,0.24555822568895966,0.4108809509632038,0.22056242188584219,0.7146651567685436,0.23471456386153627,0.37683437079357296,0.21651510013682035,0.5279105174450702,0.16413864249102494,0.7006868730598675,0.3914221036995681,0.26171264206693684,0.15289545184370326,0.42197698863353034,0.27729078975977844,0.32851130276483714,0.23618795416426028,0.6139378014790442,0.33884701409364015,0.35922660549877117,0.6041637993441291,0.32763150388949697,0.31924738670008224,0.2777224111256692,0.7094508083820338,0.20242268918979672,0.23043774668924444,0.2579763766057376,0.7366952555221471,0.5567244507934583,0.5049016192305454,0.5858279869032874,0.3419098559731799,0.25683478235807816,0.19547880157922612
27,0.2686458399487788,0.20919333972821996,0.7001643048500754,0.5325511227197643,0.7443150712934209,0.44265444050683067,0.2295207581130935,0.35712743239520517,0.4108809509492537,0.3130561566412714,0.6766379283736171,0.26621482052767137,0.38211251374454414,0.23972183682893977,0.5282769596126501,0.15621867071634074,0.7006868730747301,0.36090348016867624,0.24056113028055182,0.15243901731334203,0.307378100374153,0.3340845386916756,0.40875161229415763,0.24741557888724192,0.5988097406639707,0.3387080659307255,0.3229038974672657,0.658276990600254,0.3296313920750897,0.37805500141920373,0.27460932322584725,0.7094508084036234,0.21464254137611458,0.19837976369355806,0.2119300207593837,0.7858196977265267,0.5419768393025005,0.5573980469064886,0.4623648042450609,0.4296711158466656,0.2730996768291075,0.16751370073008787
28,0.2678534629942665,0.20891740260507619,0.6937941375836217,0.532551122850406,0.7443150713014923,0.4487263621676428,0.2655379422154846,0.3571741694629373,0.2618937461203406,0.3131606756129601,0.6762364453363988,0.266788341081837,0.3821125138515404,0.23972183674130412,0.5286029334101096,0.17801117460873642,0.6463073532479461,0.3609034803405015,0.24056113003609045,0.15209864854219898,0.3065903167562689,0.33408453869339666,0.4860643988867754,0.24741557562351504,0.5988097400807066,0.3385669019151561,0.32256092400040487,0.6582769903924472,0.3296313921570818,0.2290650235401863,0.2872500252543033,0.7597341667486145,0.21464254099664326,0.17862549494060392,0.21147249472916038,0.7858200748907564,0.5768769949409863,0.5573980474095862,0.46236480328965457,0.43009950577993517,0.27309967668132723,0.16612362023572524
29,0.2679113922339485,0.2087344186950961,0.69462467961858,0.532551122867445,0.7443150712871383,0.4523971013974115,0.22272173102057072,0.3587034541440708,0.20741996953721095,0.31407753156901286,0.6755648916035814,0.26682184384033847,0.3821125139219922,0.23972183672806238,0.5340366237146275,0.16441903884337972,0.6986413976791206,0.36090348033397696,0.2405611298396469,0.15179010927608808,0.3063361256815331,0.3340845387980724,0.6151860037846362,0.24741557379869766,0.5988097397718334,0.33850038848824254,0.32242967819247303,0.6582769904006096,0.32963139220405874,0.21862255257818067,0.2575846556369144,0.8110223516567077,0.2146425407761615,0.18283349853538355,0.20939802654846917,0.7858202104397969,0.48708504867136293,0.5573980476081678,0.46236480298680666,0.43132801962086575,0.27309967664435825,0.1643425048633153
30,0.21848753946348032,0.2185789052820811,0.6683203490015837,0.5310367257496975,0.7201200592017682,0.45467743571333696,0.21762474554070954,0.329189190404117,0.20710989233809307,0.3749389587653006,0.7217173120041429,0.3060591279364438,0.45100790194929347,0.2191006754739617,0.5377150834461031,0.17653559396024648,0.7160585637400808,0.3333422896210967,0.23362023634593745,0.22426332642621932,0.4217573206984353,0.35908053019571845,0.5513859626923652,0.32479517894290405,0.5535916231268094,0.33846466526885366,0.1943462601725035,0.6618935074707069,0.3480786094124128,0.21549555603713924,0.21986775037271525,0.8815222088018341,0.285352889169489,0.19322710358303033,0.32108210501698775,0.8064146523202983,0.31572637036052814,0.5838233347233195,0.32236075191228153,0.4615513501844364,0.312583490209473,0.16656009769913085
31,0.29980179285162367,0.24371115408455418,0.6752682464961621,0.6525342539288578,0.6952633269492101,0.3695795004350998,0.21497421885277399,0.22376199365662974,0.2074690145161539,0.3350621640808017,0.7057582049274531,0.29584846948629034,0.4753606688058558,0.20336321954049594,0.5399352215341191,0.18141990725438706,0.7177346167503038,0.32275728871449916,0.24238826523111837,0.2764409800848579,0.48561244319574076,0.35543898077132896,0.42316627266621376,0.2623339423737301,0.5192555301682631,0.3303420702874849,0.20538847042439543,0.694159912728028,0.3110793720621579,0.21549555569316825,0.21986774988643426,0.9132348758630402,0.3217689499410473,0.19301861768065118,0.27766219651414664,0.8161787990368583,0.3157263682200207,0.5759544470646242,0.3037016417617931,0.491595688717011,0.3532274838752047,0.17043952561590622
