"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2020","8,184.65","8,484.96","8,484.96","8,184.65","","-3.54%"
"04/30/2020","8,484.96","8,750.94","8,846.21","8,435.80","","-3.04%"
"04/29/2020","8,750.94","8,546.31","8,750.94","8,504.43","","2.39%"
"04/28/2020","8,546.31","8,313.52","8,702.99","8,313.52","","2.80%"
"04/27/2020","8,313.52","8,015.71","8,313.52","8,015.71","","3.72%"
"04/24/2020","8,015.71","8,171.12","8,188.57","7,986.65","","-1.90%"
"04/23/2020","8,171.12","7,978.29","8,264.06","7,966.69","","2.42%"
"04/22/2020","7,978.29","7,841.97","8,005.75","7,841.97","","1.74%"
"04/21/2020","7,841.97","8,158.78","8,158.78","7,841.97","","-3.88%"
"04/20/2020","8,158.78","8,129.96","8,221.14","8,007.89","","0.35%"
"04/17/2020","8,129.96","8,006.96","8,303.46","8,006.96","","1.54%"
"04/16/2020","8,006.96","8,013.75","8,281.89","7,952.36","","-0.08%"
"04/15/2020","8,013.75","8,486.16","8,486.16","8,013.75","","-5.57%"
"04/14/2020","8,486.16","8,600.37","8,705.48","8,441.18","","-1.33%"
"04/09/2020","8,600.37","8,541.78","8,764.34","8,497.26","","0.69%"
"04/08/2020","8,541.78","8,547.55","8,562.44","8,375.91","","-0.07%"
"04/07/2020","8,547.55","8,347.78","8,844.01","8,347.78","","2.39%"
"04/06/2020","8,347.78","7,882.34","8,371.32","7,882.34","","5.90%"
"04/03/2020","7,882.34","8,125.33","8,125.33","7,882.34","","-2.99%"
"04/02/2020","8,125.33","8,032.30","8,169.53","7,928.05","","1.16%"
"04/01/2020","8,032.30","8,274.68","8,274.68","7,979.35","","-2.93%"
"03/31/2020","8,274.68","8,249.43","8,507.06","8,099.78","","0.31%"
"03/30/2020","8,249.43","8,548.61","8,548.61","8,058.14","","-3.50%"
"03/27/2020","8,548.61","8,897.74","8,897.74","8,436.10","","-3.92%"
"03/26/2020","8,897.74","8,739.15","8,916.24","8,531.23","","1.81%"
"03/25/2020","8,739.15","8,565.22","9,212.75","8,379.96","","2.03%"
"03/24/2020","8,565.22","7,793.28","8,565.22","7,793.28","","9.91%"
"03/23/2020","7,793.28","7,885.94","7,891.09","7,572.01","","-1.18%"
"03/20/2020","7,885.94","7,682.64","8,090.48","7,682.64","","2.65%"
"03/19/2020","7,682.64","7,490.39","7,889.81","7,462.34","","2.57%"
"03/18/2020","7,490.39","7,703.97","7,703.97","7,334.75","","-2.77%"
"03/17/2020","7,703.97","7,655.46","8,044.76","7,424.41","","0.63%"
"03/16/2020","7,655.46","8,390.13","8,390.13","7,268.29","","-8.76%"
"03/13/2020","8,390.13","7,850.67","9,238.17","7,850.67","","6.87%"
"03/12/2020","7,850.67","9,335.89","9,335.89","7,850.67","","-15.91%"
"03/11/2020","9,335.89","9,138.91","9,537.18","9,087.95","","2.16%"
"03/10/2020","9,138.91","9,486.75","9,857.75","9,075.94","","-3.67%"
"03/09/2020","9,486.75","10,680.79","10,680.79","9,363.18","","-11.18%"
"03/06/2020","10,680.79","10,959.59","10,959.59","10,545.37","","-2.54%"
"03/05/2020","10,959.59","11,274.73","11,355.85","10,854.27","","-2.80%"
"03/04/2020","11,274.73","11,378.08","11,577.31","11,200.77","","-0.91%"
"03/03/2020","11,378.08","11,509.29","11,867.26","11,341.68","","-1.14%"
"03/02/2020","11,509.29","11,898.95","12,069.62","11,252.80","","-3.27%"
"02/28/2020","11,898.95","12,353.56","12,353.56","11,724.21","","-3.68%"
"02/27/2020","12,353.56","12,800.15","12,800.15","12,190.17","","-3.49%"
"02/26/2020","12,800.15","12,649.43","12,910.00","12,446.29","","1.19%"
"02/25/2020","12,649.43","12,831.50","12,922.55","12,586.03","","-1.42%"
"02/24/2020","12,831.50","13,596.69","13,596.69","12,717.73","","-5.63%"
"02/21/2020","13,596.69","13,874.05","13,874.05","13,508.35","","-2.00%"
"02/20/2020","13,874.05","14,149.53","14,160.55","13,874.05","","-1.95%"
"02/19/2020","14,149.53","14,041.33","14,149.53","14,041.33","","0.77%"
"02/18/2020","14,041.33","13,884.33","14,246.20","13,877.78","","1.13%"
"02/17/2020","13,884.33","13,695.00","13,884.33","13,695.00","","1.38%"
"02/14/2020","13,695.00","13,708.74","13,759.74","13,668.97","","-0.10%"
"02/13/2020","13,708.74","13,707.20","13,724.89","13,499.64","","0.01%"
"02/12/2020","13,707.20","13,605.50","13,808.47","13,605.50","","0.75%"
"02/11/2020","13,605.50","13,517.57","13,659.78","13,517.57","","0.65%"
"02/10/2020","13,517.57","13,478.72","13,605.60","13,453.82","","0.29%"
"02/07/2020","13,478.72","13,420.09","13,483.93","13,352.92","","0.44%"
"02/06/2020","13,420.09","13,104.38","13,483.77","13,104.38","","2.41%"
"02/05/2020","13,104.38","12,834.08","13,130.84","12,819.18","","2.11%"
"02/04/2020","12,834.08","12,530.25","12,885.30","12,530.25","","2.42%"
"02/03/2020","12,530.25","12,397.66","12,561.87","12,397.66","","1.07%"
"01/31/2020","12,397.66","12,718.53","12,792.70","12,364.99","","-2.52%"
"01/30/2020","12,718.53","12,982.14","12,982.14","12,655.37","","-2.03%"
"01/29/2020","12,982.14","12,932.17","13,047.09","12,904.90","","0.39%"
"01/28/2020","12,932.17","12,623.64","12,961.07","12,602.15","","2.44%"
"01/27/2020","12,623.64","12,838.70","12,958.19","12,594.41","","-1.68%"
"01/24/2020","12,838.70","12,804.95","12,999.25","12,804.95","","0.26%"
"01/23/2020","12,804.95","12,876.86","12,957.11","12,745.88","","-0.56%"
"01/22/2020","12,876.86","13,039.44","13,039.44","12,837.94","","-1.25%"
"01/21/2020","13,039.44","13,042.63","13,061.54","12,884.76","","-0.02%"
"01/20/2020","13,042.63","13,133.76","13,133.76","13,037.69","","-0.69%"
"01/17/2020","13,133.76","13,081.21","13,196.99","13,081.21","","0.40%"
"01/16/2020","13,081.21","13,017.43","13,125.09","12,976.09","","0.49%"
"01/15/2020","13,017.43","13,192.96","13,192.96","13,007.45","","-1.33%"
"01/14/2020","13,192.96","13,145.36","13,194.08","13,039.58","","0.36%"
"01/13/2020","13,145.36","13,235.07","13,281.24","13,105.06","","-0.68%"
"01/10/2020","13,235.07","13,307.62","13,349.64","13,235.07","","-0.55%"
"01/09/2020","13,307.62","13,101.51","13,347.14","13,101.51","","1.57%"
