"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2021","2,566.72","2,570.70","2,571.85","2,550.65","6.90M","-0.15%"
"06/09/2021","2,570.70","2,573.56","2,589.82","2,563.88","5.18M","-0.10%"
"06/08/2021","2,573.34","2,592.35","2,599.80","2,572.70","5.91M","-0.73%"
"06/07/2021","2,592.28","2,597.22","2,601.55","2,580.57","5.61M","-0.19%"
"06/04/2021","2,597.21","2,590.03","2,604.24","2,587.17","5.83M","0.32%"
"06/03/2021","2,588.99","2,584.58","2,590.80","2,565.99","11.08M","0.17%"
"06/02/2021","2,584.58","2,576.06","2,597.40","2,576.06","5.47M","0.33%"
"06/01/2021","2,576.02","2,554.20","2,581.30","2,554.20","6.87M","0.85%"
"05/31/2021","2,554.37","2,572.03","2,575.39","2,553.28","5.96M","-0.70%"
"05/28/2021","2,572.48","2,560.97","2,578.10","2,557.73","10.17M","0.45%"
"05/27/2021","2,560.88","2,528.67","2,560.88","2,523.12","15.00M","1.28%"
"05/26/2021","2,528.42","2,561.34","2,565.22","2,513.70","13.81M","-1.29%"
"05/25/2021","2,561.42","2,579.17","2,586.29","2,561.42","9.92M","-0.68%"
"05/21/2021","2,578.97","2,540.31","2,578.97","2,540.31","14.07M","1.53%"
"05/20/2021","2,540.11","2,498.28","2,540.11","2,498.28","7.57M","1.68%"
"05/19/2021","2,498.09","2,531.73","2,531.73","2,490.97","6.09M","-1.38%"
"05/18/2021","2,532.96","2,514.79","2,550.54","2,514.79","8.41M","0.73%"
"05/14/2021","2,514.70","2,480.15","2,515.22","2,474.77","9.18M","1.39%"
"05/12/2021","2,480.13","2,487.93","2,490.20","2,461.15","21.17M","-0.31%"
"05/11/2021","2,487.93","2,525.99","2,525.99","2,480.73","8.11M","-1.51%"
"05/10/2021","2,526.17","2,538.49","2,549.83","2,522.19","1.04M","-0.38%"
"05/07/2021","2,535.73","2,511.45","2,540.50","2,511.45","10.64M","1.16%"
"05/06/2021","2,506.77","2,510.73","2,529.57","2,495.37","14.13M","-0.16%"
"05/05/2021","2,510.73","2,507.31","2,537.91","2,507.31","7.78M","0.14%"
"05/04/2021","2,507.31","2,494.54","2,545.04","2,494.54","12.91M","0.53%"
"05/03/2021","2,494.03","2,482.86","2,497.68","2,465.19","8.84M","0.46%"
"04/30/2021","2,482.58","2,530.85","2,535.08","2,482.58","14.18M","-1.92%"
"04/29/2021","2,531.24","2,532.94","2,561.14","2,509.31","9.16M","0.08%"
"04/28/2021","2,529.23","2,519.60","2,533.68","2,513.35","8.30M","0.56%"
"04/27/2021","2,515.13","2,521.14","2,523.25","2,508.46","9.66M","-0.27%"
"04/26/2021","2,521.94","2,503.11","2,525.30","2,492.76","8.05M","0.77%"
"04/23/2021","2,502.66","2,499.00","2,506.07","2,486.35","6.87M","0.14%"
"04/22/2021","2,499.17","2,491.87","2,506.89","2,474.43","9.55M","0.31%"
"04/21/2021","2,491.53","2,502.11","2,515.70","2,472.21","10.66M","-0.34%"
"04/20/2021","2,500.14","2,555.61","2,558.33","2,499.76","13.14M","-2.21%"
"04/19/2021","2,556.64","2,575.94","2,583.93","2,553.51","7.57M","-0.75%"
"04/16/2021","2,576.02","2,540.32","2,581.03","2,540.32","12.83M","1.41%"
"04/15/2021","2,540.20","2,514.31","2,561.56","2,514.31","18.66M","1.04%"
"04/14/2021","2,514.08","2,519.46","2,525.77","2,498.96","9.74M","-0.21%"
"04/13/2021","2,519.46","2,527.09","2,540.06","2,512.73","9.48M","-0.26%"
"04/12/2021","2,525.98","2,519.26","2,528.81","2,504.21","8.11M","0.30%"
"04/09/2021","2,518.42","2,530.46","2,534.77","2,512.16","7.53M","-0.13%"
"04/08/2021","2,521.80","2,526.18","2,541.79","2,516.60","9.48M","-0.17%"
"04/07/2021","2,526.09","2,519.84","2,540.32","2,517.62","8.64M","0.27%"
