"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2014","8,494.32","8,459.52","8,494.32","8,459.52","3.98M","-0.65%"
"06/11/2014","8,549.55","8,562.07","8,562.07","8,546.73","5.86M","-0.85%"
"06/10/2014","8,622.56","8,568.25","8,622.56","8,568.25","6.27M","0.70%"
"06/09/2014","8,562.23","8,607.82","8,607.82","8,562.23","5.37M","-0.41%"
"06/06/2014","8,597.18","8,509.64","8,597.18","8,509.64","6.64M","1.12%"
"06/05/2014","8,501.58","8,502.45","8,526.39","8,501.58","8.22M","0.69%"
"06/04/2014","8,443.35","8,357.16","8,443.35","8,357.16","9.09M","1.46%"
"06/03/2014","8,321.58","8,374.63","8,374.63","8,303.46","10.90M","-0.17%"
"06/02/2014","8,335.90","8,347.38","8,347.38","8,327.58","7.15M","-0.32%"
"05/30/2014","8,362.53","8,458.65","8,458.65","8,362.53","101.03M","-1.67%"
"05/29/2014","8,504.92","8,452.97","8,504.92","8,451.64","10.21M","0.53%"
"05/28/2014","8,459.85","8,459.85","8,460.23","8,459.85","8.03M","-0.54%"
"05/27/2014","8,505.73","8,484.64","8,505.73","8,452.25","8.00M","-0.10%"
"05/26/2014","8,514.15","8,499.89","8,514.15","8,499.89","3.50M","0.70%"
"05/23/2014","8,455.08","8,458.38","8,458.38","8,412.33","8.69M","0.39%"
"05/22/2014","8,422.26","8,326.54","8,422.26","8,326.54","20.37M","2.53%"
"05/21/2014","8,214.28","8,172.33","8,214.28","8,172.33","9.26M","1.24%"
"05/20/2014","8,113.57","8,098.74","8,113.57","8,098.74","6.25M","0.78%"
"05/19/2014","8,051.06","8,044.62","8,051.06","8,044.62","6.86M","-0.05%"
"05/16/2014","8,055.04","8,167.15","8,167.15","8,053.50","13.12M","-1.96%"
"05/15/2014","8,215.97","8,318.06","8,318.06","8,215.97","12.10M","-0.84%"
"05/14/2014","8,285.37","8,288.20","8,288.20","8,282.10","9.80M","0.06%"
"05/13/2014","8,280.73","8,332.88","8,332.88","8,280.73","8.63M","-0.31%"
"05/12/2014","8,306.16","8,269.53","8,307.31","8,269.53","5.08M","-0.40%"
"05/09/2014","8,339.85","8,371.75","8,371.75","8,339.85","4.69M","-0.14%"
"05/08/2014","8,351.64","8,362.70","8,363.56","8,351.64","4.90M","1.09%"
"05/07/2014","8,261.63","8,230.52","8,261.63","8,230.52","11.06M","-0.33%"
"05/06/2014","8,288.88","8,413.56","8,413.56","8,288.88","6.31M","-1.50%"
"05/05/2014","8,415.23","8,437.36","8,437.36","8,415.23","4.51M","-1.44%"
"05/02/2014","8,537.86","8,553.08","8,553.08","8,537.86","4.24M","-0.29%"
"04/30/2014","8,562.83","8,590.80","8,590.80","8,561.61","7.22M","-0.07%"
"04/29/2014","8,568.51","8,531.16","8,568.51","8,531.16","6.92M","1.19%"
"04/28/2014","8,467.38","8,518.41","8,518.41","8,467.38","3.16M","-0.28%"
"04/25/2014","8,491.18","8,508.66","8,508.66","8,482.17","5.85M","-0.73%"
"04/24/2014","8,553.24","8,658.06","8,658.06","8,553.24","9.96M","-1.18%"
"04/23/2014","8,655.15","8,674.79","8,674.79","8,655.15","4.24M","-0.17%"
"04/22/2014","8,669.92","8,596.16","8,669.92","8,596.16","3.50M","1.40%"
"04/17/2014","8,549.99","8,504.65","8,549.99","8,504.65","5.10M","1.48%"
"04/16/2014","8,425.05","8,467.69","8,467.69","8,425.05","4.11M","-0.53%"
"04/15/2014","8,469.95","8,551.75","8,578.08","8,469.95","6.83M","-1.50%"
"04/14/2014","8,598.69","8,665.81","8,665.81","8,590.19","5.29M","-1.15%"
"04/11/2014","8,698.53","8,693.96","8,698.53","8,654.68","9.51M","-0.67%"
"04/10/2014","8,756.89","8,795.55","8,795.55","8,755.83","7.47M","-0.04%"
"04/09/2014","8,760.68","8,785.95","8,785.95","8,760.68","6.30M","-0.40%"
"04/08/2014","8,796.16","8,757.76","8,796.16","8,737.47","5.91M","0.35%"
"04/07/2014","8,765.55","8,768.64","8,768.64","8,707.76","5.17M","-0.38%"
"04/04/2014","8,798.72","8,746.29","8,804.41","8,746.29","5.13M","0.68%"
"04/03/2014","8,739.50","8,788.32","8,788.32","8,739.50","4.83M","-0.92%"
"04/02/2014","8,820.50","8,792.15","8,820.50","8,777.05","4.80M","0.82%"
"04/01/2014","8,748.86","8,724.77","8,748.86","8,724.77","5.25M","-0.01%"
"03/31/2014","8,749.83","8,688.10","8,749.83","8,688.10","6.22M","0.95%"
"03/28/2014","8,667.12","8,637.16","8,667.12","8,637.16","5.27M","0.94%"
"03/27/2014","8,586.10","8,614.63","8,654.62","8,586.10","5.17M","-0.29%"
"03/26/2014","8,611.46","8,623.43","8,623.43","8,611.46","9.40M","1.04%"
"03/25/2014","8,522.84","8,481.99","8,537.39","8,481.99","7.36M","1.55%"
"03/24/2014","8,392.56","8,411.84","8,411.84","8,380.90","5.63M","-0.22%"
"03/21/2014","8,411.13","8,511.72","8,511.72","8,411.13","28.20M","-0.23%"
"03/20/2014","8,430.55","8,419.63","8,441.02","8,419.63","16.07M","0.50%"
"03/19/2014","8,388.67","8,379.20","8,388.67","8,373.18","9.57M","0.23%"
"03/18/2014","8,369.27","8,346.55","8,404.03","8,346.55","10.05M","-0.62%"
"03/17/2014","8,421.82","8,347.24","8,421.82","8,347.24","7.88M","2.43%"
"03/14/2014","8,222.02","8,193.64","8,222.02","8,181.41","10.35M","-0.04%"
