"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2024","3,714.75","3,750.02","3,758.28","3,705.80","","-0.40%"
"01/12/2024","3,729.67","3,713.44","3,750.35","3,713.44","","0.68%"
"01/11/2024","3,704.43","3,727.44","3,735.72","3,699.58","","-0.11%"
"01/10/2024","3,708.59","3,699.63","3,714.89","3,684.22","","-0.07%"
"01/09/2024","3,711.18","3,718.78","3,723.33","3,683.13","","-0.31%"
"01/08/2024","3,722.61","3,732.35","3,745.90","3,711.62","","0.13%"
"01/05/2024","3,717.73","3,712.32","3,735.29","3,706.18","","-0.38%"
"01/04/2024","3,732.08","3,666.16","3,733.45","3,666.16","","2.34%"
"01/03/2024","3,646.75","3,703.22","3,703.62","3,636.70","","-1.01%"
"01/02/2024","3,683.99","3,665.22","3,705.27","3,665.22","","0.73%"
"12/29/2023","3,657.21","3,643.48","3,666.08","3,643.48","","0.53%"
"12/28/2023","3,637.79","3,648.14","3,652.87","3,629.75","","-0.19%"
"12/27/2023","3,644.79","3,606.59","3,648.03","3,606.59","","1.18%"
"12/22/2023","3,602.41","3,581.21","3,609.68","3,579.23","","0.59%"
"12/21/2023","3,581.14","3,593.27","3,593.27","3,565.44","","-0.62%"
"12/20/2023","3,603.56","3,618.90","3,644.91","3,572.97","","-0.05%"
"12/19/2023","3,605.44","3,625.20","3,632.53","3,599.55","","-0.76%"
"12/18/2023","3,632.91","3,617.60","3,652.04","3,608.89","","0.23%"
"12/15/2023","3,624.65","3,611.94","3,653.37","3,611.94","","0.75%"
"12/14/2023","3,597.58","3,567.01","3,607.68","3,567.01","","1.56%"
"12/13/2023","3,542.34","3,547.91","3,560.65","3,527.87","","-0.21%"
"12/12/2023","3,549.74","3,560.46","3,581.53","3,549.74","","-0.10%"
"12/11/2023","3,553.13","3,520.71","3,556.89","3,512.25","","1.29%"
"12/08/2023","3,507.94","3,498.36","3,510.90","3,457.94","","0.42%"
"12/07/2023","3,493.33","3,457.63","3,499.46","3,457.63","","1.71%"
"12/06/2023","3,434.73","3,444.17","3,448.11","3,420.69","","-0.05%"
"12/05/2023","3,436.54","3,409.26","3,438.74","3,409.26","","0.70%"
"12/04/2023","3,412.52","3,402.12","3,419.34","3,397.99","","0.34%"
"12/01/2023","3,400.88","3,390.44","3,405.56","3,366.87","","0.60%"
"11/30/2023","3,380.53","3,385.30","3,406.88","3,364.11","","0.03%"
"11/29/2023","3,379.55","3,356.27","3,390.08","3,352.64","","0.42%"
"11/28/2023","3,365.39","3,380.01","3,393.34","3,360.81","","-0.85%"
"11/27/2023","3,394.13","3,427.35","3,427.35","3,388.86","","-0.60%"
"11/24/2023","3,414.68","3,408.45","3,419.63","3,399.54","","0.51%"
"11/23/2023","3,397.25","3,340.14","3,397.91","3,338.13","","1.73%"
"11/22/2023","3,339.35","3,328.76","3,350.49","3,321.71","","0.56%"
"11/21/2023","3,320.73","3,341.78","3,346.33","3,308.79","","-0.78%"
"11/20/2023","3,346.93","3,358.47","3,362.32","3,324.58","","-0.11%"
"11/17/2023","3,350.58","3,320.34","3,357.56","3,320.17","","1.29%"
"11/16/2023","3,307.79","3,334.66","3,334.66","3,299.76","","-0.59%"
"11/15/2023","3,327.37","3,323.46","3,338.06","3,298.77","","0.17%"
"11/14/2023","3,321.56","3,299.24","3,321.56","3,276.69","","0.87%"
"11/13/2023","3,292.81","3,286.80","3,297.52","3,284.13","","0.53%"
"11/10/2023","3,275.47","3,276.78","3,294.73","3,263.94","","-0.15%"
"11/09/2023","3,280.49","3,267.42","3,280.51","3,253.15","","0.30%"
"11/08/2023","3,270.64","3,248.98","3,287.32","3,242.90","","-0.14%"
"11/07/2023","3,275.32","3,295.36","3,318.93","3,266.14","","-0.86%"
"11/06/2023","3,303.65","3,313.97","3,320.66","3,280.49","","-0.30%"
"11/03/2023","3,313.72","3,296.10","3,317.89","3,284.93","","1.13%"
"11/02/2023","3,276.57","3,257.88","3,284.57","3,228.96","","1.18%"
"11/01/2023","3,238.27","3,279.09","3,283.96","3,233.32","","-0.97%"
"10/31/2023","3,269.83","3,235.47","3,291.87","3,235.47","","1.06%"
"10/30/2023","3,235.45","3,231.96","3,258.85","3,215.89","","0.27%"
"10/27/2023","3,226.86","3,251.82","3,283.58","3,224.89","","-0.35%"
"10/26/2023","3,238.33","3,230.90","3,248.56","3,182.52","","-2.13%"
"10/25/2023","3,308.87","3,376.58","3,380.05","3,272.55","","-2.46%"
"10/24/2023","3,392.31","3,406.20","3,418.89","3,374.75","","-0.79%"
"10/23/2023","3,419.27","3,475.29","3,475.86","3,413.16","","-1.47%"
"10/20/2023","3,470.24","3,500.02","3,506.90","3,465.97","","-1.34%"
"10/19/2023","3,517.26","3,593.01","3,593.01","3,493.23","","-1.93%"
"10/18/2023","3,586.48","3,570.93","3,648.02","3,570.93","","1.91%"
"10/17/2023","3,519.30","3,529.77","3,539.47","3,510.12","","-0.82%"
"10/16/2023","3,548.39","3,548.54","3,560.37","3,534.19","","0.31%"
"10/13/2023","3,537.46","3,559.28","3,559.92","3,508.60","","-0.75%"
"10/12/2023","3,564.30","3,546.10","3,568.31","3,538.97","","0.87%"
"10/11/2023","3,533.47","3,499.20","3,538.38","3,486.51","","1.10%"
"10/10/2023","3,494.93","3,449.64","3,506.72","3,448.75","","2.65%"
"10/09/2023","3,404.68","3,411.92","3,415.09","3,382.62","","-0.55%"
"10/06/2023","3,423.67","3,375.84","3,423.84","3,370.39","","1.90%"
"10/05/2023","3,359.94","3,371.16","3,372.97","3,344.21","","0.39%"
"10/04/2023","3,346.87","3,313.15","3,371.86","3,297.92","","0.08%"
"10/03/2023","3,344.04","3,403.53","3,434.54","3,298.29","","-2.10%"
"10/02/2023","3,415.81","3,451.02","3,468.10","3,401.17","","-0.55%"
"09/29/2023","3,434.85","3,414.89","3,444.14","3,408.17","","0.03%"
"09/28/2023","3,433.94","3,426.67","3,435.22","3,410.12","","0.36%"
"09/27/2023","3,421.71","3,444.58","3,444.58","3,416.17","","-0.90%"
"09/26/2023","3,452.75","3,459.07","3,464.62","3,425.47","","-0.34%"
"09/25/2023","3,464.45","3,493.07","3,517.26","3,442.98","","-0.67%"
"09/22/2023","3,487.71","3,469.05","3,497.60","3,466.80","","-0.18%"
"09/21/2023","3,493.93","3,464.43","3,501.19","3,458.00","","0.38%"
"09/20/2023","3,480.70","3,414.68","3,486.98","3,414.68","","1.79%"
"09/19/2023","3,419.39","3,397.29","3,419.39","3,397.29","","0.67%"
"09/18/2023","3,396.62","3,431.31","3,436.32","3,387.34","","-1.15%"
"09/15/2023","3,436.27","3,418.27","3,441.38","3,414.08","","0.70%"
"09/14/2023","3,412.27","3,341.19","3,414.24","3,341.19","","1.98%"
"09/13/2023","3,346.03","3,342.96","3,358.60","3,339.23","","0.13%"
"09/12/2023","3,341.58","3,352.78","3,357.32","3,332.47","","-0.03%"
"09/11/2023","3,342.56","3,345.93","3,369.04","3,331.75","","0.41%"
"09/08/2023","3,328.89","3,341.39","3,344.89","3,297.94","","-0.26%"
"09/07/2023","3,337.64","3,346.67","3,376.25","3,333.49","","-0.80%"
"09/06/2023","3,364.70","3,366.51","3,375.29","3,332.98","","-0.60%"
"09/05/2023","3,385.01","3,350.60","3,413.66","3,344.35","","0.74%"
"09/04/2023","3,360.01","3,360.59","3,397.25","3,360.01","","0.47%"
"09/01/2023","3,344.41","3,338.94","3,361.12","3,334.26","","0.03%"
"08/31/2023","3,343.30","3,342.82","3,365.48","3,341.65","","0.07%"
"08/30/2023","3,341.04","3,357.90","3,363.76","3,340.60","","-0.02%"
"08/29/2023","3,341.63","3,321.54","3,353.81","3,321.54","","0.36%"
"08/28/2023","3,329.59","3,305.23","3,335.34","3,303.87","","1.57%"
"08/25/2023","3,278.23","3,262.69","3,304.73","3,253.01","","0.16%"
"08/24/2023","3,273.14","3,289.59","3,298.64","3,270.89","","-0.08%"
"08/23/2023","3,275.61","3,296.28","3,307.45","3,271.93","","-0.79%"
"08/22/2023","3,301.75","3,321.85","3,324.84","3,300.74","","-0.19%"
"08/21/2023","3,307.91","3,318.65","3,338.60","3,301.73","","-0.54%"
"08/18/2023","3,325.87","3,317.11","3,331.45","3,298.14","","-0.50%"
"08/17/2023","3,342.61","3,352.73","3,369.47","3,337.10","","-0.48%"
"08/16/2023","3,358.74","3,330.80","3,379.73","3,327.69","","0.20%"
"08/15/2023","3,352.04","3,397.02","3,397.02","3,343.14","","-1.27%"
"08/14/2023","3,395.04","3,393.31","3,415.52","3,390.25","","-0.45%"
"08/11/2023","3,410.26","3,417.20","3,423.28","3,402.51","","-0.29%"
"08/10/2023","3,420.02","3,379.26","3,425.30","3,375.63","","1.65%"
"08/09/2023","3,364.45","3,360.18","3,382.12","3,355.95","","1.00%"
"08/08/2023","3,331.25","3,332.09","3,357.67","3,306.68","","-1.10%"
"08/07/2023","3,368.25","3,343.02","3,373.25","3,343.02","","0.38%"
"08/04/2023","3,355.64","3,337.90","3,371.47","3,331.12","","1.01%"
"08/03/2023","3,322.03","3,321.01","3,334.03","3,296.80","","0.26%"
"08/02/2023","3,313.47","3,323.46","3,333.61","3,269.88","","-1.03%"
"08/01/2023","3,347.85","3,354.29","3,367.20","3,334.61","","-0.35%"
"07/31/2023","3,359.51","3,358.60","3,368.97","3,351.36","","0.19%"
"07/28/2023","3,353.16","3,373.42","3,382.63","3,348.11","","-0.70%"
"07/27/2023","3,376.88","3,365.20","3,383.35","3,353.02","","0.67%"
"07/26/2023","3,354.54","3,372.94","3,378.89","3,328.95","","-0.80%"
"07/25/2023","3,381.76","3,345.02","3,383.73","3,337.32","","1.21%"
"07/24/2023","3,341.38","3,314.50","3,346.16","3,311.66","","0.45%"
"07/21/2023","3,326.40","3,312.16","3,329.49","3,283.70","","0.64%"
"07/20/2023","3,305.23","3,309.01","3,316.51","3,274.33","","-0.01%"
"07/19/2023","3,305.71","3,323.29","3,327.50","3,275.40","","-0.73%"
"07/18/2023","3,330.16","3,335.66","3,347.61","3,277.40","","0.59%"
"07/17/2023","3,310.69","3,274.61","3,312.29","3,264.38","","1.09%"
"07/14/2023","3,275.02","3,288.50","3,296.27","3,257.58","","-0.11%"
"07/13/2023","3,278.53","3,237.02","3,293.09","3,220.51","","1.02%"
"07/12/2023","3,245.45","3,223.43","3,247.12","3,217.88","","0.87%"
"07/11/2023","3,217.58","3,187.42","3,217.58","3,173.30","","0.83%"
"07/10/2023","3,191.05","3,202.97","3,224.06","3,187.75","","-0.88%"
"07/07/2023","3,219.28","3,214.37","3,231.55","3,184.56","","0.10%"
"07/06/2023","3,216.16","3,242.66","3,259.85","3,204.27","","-1.46%"
"07/05/2023","3,263.75","3,236.94","3,275.17","3,229.88","","0.42%"
"07/04/2023","3,250.22","3,255.64","3,277.15","3,247.57","","0.30%"
"07/03/2023","3,240.62","3,220.20","3,271.29","3,220.20","","1.11%"
"06/30/2023","3,204.96","3,187.51","3,221.68","3,179.40","","0.87%"
"06/29/2023","3,177.35","3,142.11","3,193.77","3,142.10","","1.35%"
"06/28/2023","3,135.05","3,135.00","3,143.57","3,121.69","","0.41%"
"06/27/2023","3,122.38","3,139.47","3,139.47","3,076.78","","0.02%"
"06/26/2023","3,121.82","3,071.34","3,125.05","3,026.15","","0.44%"
"06/22/2023","3,108.29","3,187.85","3,189.25","3,108.29","","-4.07%"
"06/21/2023","3,240.16","3,214.83","3,242.13","3,204.59","","0.81%"
"06/20/2023","3,214.11","3,210.72","3,225.51","3,199.83","","0.22%"
"06/19/2023","3,207.14","3,220.97","3,234.67","3,205.36","","-0.99%"
"06/16/2023","3,239.32","3,186.49","3,240.06","3,186.49","","2.54%"
"06/15/2023","3,158.95","3,155.67","3,182.76","3,143.33","","0.53%"
"06/14/2023","3,142.25","3,126.75","3,170.51","3,117.65","","-0.90%"
"06/13/2023","3,170.72","3,177.44","3,177.44","3,147.87","","0.41%"
"06/12/2023","3,157.70","3,201.55","3,205.66","3,154.84","","-1.03%"
"06/09/2023","3,190.62","3,174.12","3,198.21","3,169.78","","0.81%"
"06/08/2023","3,164.96","3,211.91","3,211.91","3,164.96","","-0.70%"
"06/07/2023","3,187.37","3,154.73","3,200.48","3,154.73","","2.00%"
"06/05/2023","3,124.86","3,151.25","3,178.05","3,123.47","","-0.35%"
"06/02/2023","3,135.72","3,086.18","3,137.98","3,081.91","","2.17%"
"06/01/2023","3,069.19","3,027.13","3,073.12","3,021.87","","2.21%"
"05/31/2023","3,002.79","3,003.02","3,049.84","2,997.80","","-0.80%"
"05/30/2023","3,027.06","3,059.51","3,089.40","3,027.06","","-0.93%"
"05/29/2023","3,055.49","3,088.51","3,098.12","3,045.65","","-0.58%"
"05/26/2023","3,073.32","3,047.44","3,076.80","3,027.39","","0.88%"
"05/25/2023","3,046.39","3,044.99","3,069.09","3,030.25","","-0.18%"
"05/24/2023","3,051.86","3,080.60","3,093.43","3,046.22","","-1.51%"
"05/23/2023","3,098.72","3,071.60","3,109.21","3,068.56","","0.93%"
"05/22/2023","3,070.23","3,051.13","3,077.28","3,047.18","","0.59%"
"05/19/2023","3,052.25","3,072.11","3,072.11","3,021.08","","0.45%"
"05/17/2023","3,038.66","3,031.23","3,052.28","3,029.73","","-0.12%"
"05/16/2023","3,042.45","3,043.77","3,070.42","3,039.02","","-0.41%"
"05/15/2023","3,055.04","3,029.45","3,057.21","3,008.29","","1.33%"
"05/12/2023","3,014.98","3,022.31","3,053.90","2,998.93","","0.65%"
"05/11/2023","2,995.41","2,991.97","3,030.45","2,952.33","","1.15%"
"05/10/2023","2,961.38","3,027.09","3,049.03","2,933.85","","-1.75%"
"05/09/2023","3,014.08","3,071.33","3,071.33","3,003.83","","-1.89%"
"05/08/2023","3,072.11","3,070.21","3,085.44","3,056.08","","0.38%"
"05/05/2023","3,060.47","3,030.05","3,069.97","3,019.48","","1.58%"
"05/04/2023","3,013.00","3,033.01","3,043.19","3,008.21","","-1.04%"
"05/03/2023","3,044.60","3,063.43","3,082.06","3,034.11","","-0.44%"
"05/02/2023","3,058.05","3,155.63","3,161.18","3,058.05","","-2.97%"
"04/28/2023","3,151.52","3,206.81","3,224.86","3,129.43","","-1.63%"
"04/27/2023","3,203.62","3,231.99","3,258.84","3,200.36","","-1.38%"
"04/26/2023","3,248.45","3,225.99","3,278.03","3,140.15","","1.30%"
"04/25/2023","3,206.92","3,227.31","3,237.93","3,191.65","","-1.10%"
"04/24/2023","3,242.46","3,215.30","3,248.61","3,215.30","","0.62%"
"04/21/2023","3,222.62","3,229.74","3,235.60","3,206.15","","-0.15%"
"04/20/2023","3,227.41","3,252.38","3,275.97","3,227.41","","0.00%"
"04/19/2023","3,227.34","3,203.89","3,230.99","3,182.91","","0.95%"
"04/18/2023","3,196.84","3,204.42","3,212.43","3,188.74","","0.71%"
"04/17/2023","3,174.22","3,234.55","3,234.55","3,167.84","","-1.66%"
"04/14/2023","3,227.80","3,153.08","3,233.48","3,141.78","","3.17%"
"04/13/2023","3,128.57","3,119.20","3,128.57","3,090.04","","0.73%"
"04/12/2023","3,106.04","3,122.49","3,131.21","3,093.76","","-0.51%"
"04/11/2023","3,122.06","3,088.86","3,123.24","3,072.91","","1.89%"
"04/06/2023","3,064.07","3,025.69","3,065.32","3,025.69","","1.89%"
"04/05/2023","3,007.32","3,089.14","3,089.14","2,981.48","","-1.08%"
"04/04/2023","3,040.11","3,044.73","3,071.86","3,033.40","","0.19%"
"04/03/2023","3,034.48","3,042.41","3,063.69","3,030.33","","-0.17%"
"03/31/2023","3,039.61","3,043.02","3,052.63","3,014.07","","-0.18%"
"03/30/2023","3,045.05","2,977.87","3,051.05","2,966.98","","3.10%"
"03/29/2023","2,953.62","2,911.14","2,963.01","2,906.60","","1.99%"
"03/28/2023","2,895.93","2,930.18","2,941.99","2,878.07","","0.27%"
"03/27/2023","2,888.04","2,961.02","2,974.98","2,884.02","","-0.47%"
"03/24/2023","2,901.80","2,923.08","2,936.68","2,859.17","","-1.26%"
"03/23/2023","2,938.77","3,014.76","3,027.70","2,924.93","","-3.65%"
"03/22/2023","3,050.21","3,036.98","3,094.37","3,027.90","","0.03%"
"03/21/2023","3,049.39","2,995.42","3,066.80","2,995.42","","2.53%"
"03/20/2023","2,974.05","2,868.47","2,997.29","2,815.32","","1.56%"
"03/17/2023","2,928.33","3,024.96","3,041.05","2,901.24","","-2.31%"
"03/16/2023","2,997.71","3,102.63","3,109.64","2,936.34","","-0.99%"
"03/15/2023","3,027.79","3,195.59","3,206.03","3,027.79","","-5.49%"
"03/14/2023","3,203.57","3,133.20","3,244.37","3,133.20","","1.15%"
"03/13/2023","3,167.01","3,294.28","3,295.33","3,137.70","","-3.45%"
"03/10/2023","3,280.20","3,327.32","3,327.32","3,243.68","","-4.40%"
"03/09/2023","3,431.31","3,456.55","3,470.39","3,431.31","","-0.46%"
"03/08/2023","3,447.26","3,421.06","3,462.19","3,421.06","","0.46%"
"03/07/2023","3,431.42","3,458.08","3,465.23","3,428.36","","-1.02%"
"03/06/2023","3,466.80","3,467.61","3,476.84","3,449.38","","0.33%"
"03/03/2023","3,455.51","3,429.06","3,459.55","3,423.90","","0.97%"
"03/02/2023","3,422.21","3,412.37","3,438.65","3,412.37","","-0.04%"
"03/01/2023","3,423.60","3,485.29","3,485.29","3,416.15","","-1.50%"
"02/28/2023","3,475.64","3,504.06","3,525.75","3,471.59","","-1.21%"
"02/27/2023","3,518.11","3,465.95","3,531.27","3,465.95","","2.01%"
"02/24/2023","3,448.70","3,451.19","3,470.74","3,439.46","","0.11%"
"02/23/2023","3,444.76","3,391.89","3,464.16","3,391.89","","1.76%"
"02/22/2023","3,385.07","3,407.17","3,413.90","3,372.84","","-0.87%"
"02/21/2023","3,414.62","3,390.34","3,427.32","3,369.60","","0.90%"
"02/20/2023","3,384.31","3,384.11","3,403.03","3,380.33","","0.13%"
"02/17/2023","3,379.98","3,378.94","3,389.41","3,362.75","","-0.22%"
"02/16/2023","3,387.34","3,334.40","3,394.44","3,334.40","","1.97%"
"02/15/2023","3,322.04","3,296.40","3,323.03","3,277.67","","0.49%"
"02/14/2023","3,305.85","3,326.12","3,333.84","3,302.07","","-0.22%"
"02/13/2023","3,313.30","3,254.90","3,319.25","3,254.90","","2.20%"
"02/10/2023","3,241.90","3,257.48","3,268.05","3,225.10","","-0.52%"
