"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2017","7,494.4","7,517.8","7,518.5","7,457.4","","-0.33%"
"07/10/2017","7,518.9","7,523.5","7,540.6","7,512.0","","-0.17%"
"07/07/2017","7,531.5","7,508.3","7,541.5","7,492.0","","0.47%"
"07/06/2017","7,496.5","7,536.0","7,559.0","7,494.9","","-0.73%"
"07/05/2017","7,551.7","7,555.0","7,560.7","7,521.3","","-0.04%"
"07/03/2017","7,554.6","7,510.2","7,585.4","7,509.2","","1.16%"
"06/30/2017","7,468.3","7,505.2","7,512.8","7,453.3","","-0.15%"
"06/29/2017","7,479.7","7,547.1","7,559.7","7,437.0","","0.12%"
"06/28/2017","7,471.1","7,409.1","7,478.4","7,409.1","","1.38%"
"06/27/2017","7,369.4","7,365.2","7,411.4","7,357.8","","0.29%"
"06/26/2017","7,348.2","7,340.4","7,378.4","7,323.3","","0.47%"
"06/23/2017","7,314.0","7,331.7","7,344.4","7,299.7","","-0.06%"
"06/22/2017","7,318.3","7,324.2","7,336.0","7,306.6","","-0.21%"
"06/21/2017","7,334.0","7,378.5","7,378.9","7,321.6","","-0.60%"
"06/20/2017","7,378.0","7,424.2","7,424.2","7,374.9","","-0.87%"
"06/19/2017","7,442.8","7,424.8","7,454.3","7,423.2","","0.62%"
"06/16/2017","7,396.9","7,394.0","7,401.7","7,369.5","","0.11%"
"06/15/2017","7,388.4","7,360.9","7,400.0","7,357.7","","-0.41%"
"06/14/2017","7,419.0","7,405.8","7,420.9","7,356.5","","-0.01%"
"06/13/2017","7,419.9","7,408.3","7,425.1","7,396.5","","0.55%"
"06/12/2017","7,379.5","7,374.8","7,401.4","7,347.4","","0.00%"
"06/09/2017","7,379.1","7,294.7","7,383.3","7,294.7","","1.15%"
"06/08/2017","7,295.2","7,240.0","7,319.7","7,240.0","","0.71%"
"06/07/2017","7,244.0","7,212.4","7,252.6","7,208.8","","0.68%"
"06/06/2017","7,194.9","7,195.5","7,212.4","7,176.7","","-0.43%"
"06/05/2017","7,225.8","7,227.1","7,252.5","7,216.6","","-0.12%"
"06/02/2017","7,234.5","7,205.2","7,251.2","7,200.0","","0.16%"
"06/01/2017","7,223.3","7,171.8","7,223.3","7,147.7","","0.89%"
"05/31/2017","7,159.5","7,198.3","7,198.5","7,121.0","","-0.40%"
"05/30/2017","7,188.1","7,214.0","7,216.2","7,183.4","","-0.56%"
"05/26/2017","7,228.8","7,232.0","7,235.3","7,218.6","","-0.24%"
"05/25/2017","7,246.4","7,251.4","7,268.3","7,235.2","","0.21%"
"05/24/2017","7,231.2","7,228.1","7,236.1","7,211.2","","0.10%"
"05/23/2017","7,223.9","7,198.6","7,238.7","7,178.5","","0.56%"
"05/22/2017","7,183.8","7,186.9","7,193.2","7,155.6","","0.25%"
"05/19/2017","7,166.2","7,119.5","7,195.3","7,119.5","","0.95%"
"05/18/2017","7,099.1","7,069.4","7,128.2","7,057.6","","0.26%"
"05/17/2017","7,080.6","7,151.2","7,166.4","7,066.9","","-2.18%"
"05/16/2017","7,238.6","7,247.1","7,257.4","7,219.5","","0.01%"
"05/15/2017","7,237.8","7,186.0","7,247.6","7,186.0","","0.73%"
"05/12/2017","7,185.4","7,188.5","7,191.1","7,158.0","","-0.32%"
"05/11/2017","7,208.7","7,221.5","7,221.5","7,167.7","","-0.56%"
"05/10/2017","7,249.6","7,220.0","7,251.0","7,209.6","","0.40%"
"05/09/2017","7,220.7","7,261.6","7,267.5","7,202.4","","-0.60%"
"05/08/2017","7,264.3","7,280.8","7,287.2","7,248.0","","-0.38%"
"05/05/2017","7,291.8","7,279.5","7,291.8","7,262.9","","0.38%"
"05/04/2017","7,264.1","7,282.1","7,290.5","7,234.3","","0.20%"
"05/03/2017","7,249.8","7,227.6","7,254.1","7,220.0","","0.04%"
"05/02/2017","7,247.0","7,248.9","7,255.4","7,219.3","","0.06%"
"05/01/2017","7,242.3","7,230.2","7,265.1","7,217.3","","0.47%"
"04/28/2017","7,208.1","7,254.8","7,259.4","7,205.8","","-0.83%"
"04/27/2017","7,268.1","7,303.3","7,303.3","7,241.5","","-0.36%"
"04/26/2017","7,294.5","7,304.7","7,343.5","7,291.6","","-0.20%"
"04/25/2017","7,309.4","7,297.1","7,331.1","7,297.1","","0.75%"
"04/24/2017","7,255.3","7,242.4","7,274.9","7,239.0","","1.78%"
"04/21/2017","7,128.6","7,168.3","7,177.3","7,122.1","","-0.58%"
"04/20/2017","7,170.5","7,124.5","7,178.4","7,113.2","","1.16%"
"04/19/2017","7,088.2","7,131.5","7,149.9","7,076.1","","-0.13%"
"04/18/2017","7,097.2","7,138.8","7,138.8","7,059.1","","-0.59%"
"04/17/2017","7,139.0","7,056.7","7,140.8","7,049.2","","1.49%"
"04/13/2017","7,033.9","7,078.8","7,125.5","7,033.8","","-1.06%"
"04/12/2017","7,109.1","7,145.1","7,145.1","7,097.7","","-0.69%"
"04/11/2017","7,158.4","7,140.5","7,159.2","7,097.5","","0.01%"
"04/10/2017","7,157.7","7,158.1","7,186.4","7,130.3","","0.06%"
"04/07/2017","7,153.7","7,145.1","7,185.6","7,128.3","","-0.26%"
"04/06/2017","7,172.6","7,132.5","7,191.1","7,110.0","","0.48%"
"04/05/2017","7,138.2","7,215.3","7,242.6","7,135.8","","-0.58%"
"04/04/2017","7,179.7","7,193.7","7,193.7","7,155.9","","-0.20%"
"04/03/2017","7,194.1","7,215.2","7,224.4","7,131.5","","-0.31%"
"03/31/2017","7,216.7","7,229.5","7,245.0","7,216.0","","-0.44%"
"03/30/2017","7,248.6","7,193.5","7,261.0","7,190.4","","0.74%"
"03/29/2017","7,195.2","7,203.9","7,211.2","7,172.3","","-0.39%"
"03/28/2017","7,223.7","7,140.3","7,242.5","7,140.3","","1.06%"
"03/27/2017","7,148.3","7,081.6","7,153.0","7,061.6","","-0.27%"
"03/24/2017","7,167.8","7,184.3","7,203.9","7,131.5","","0.01%"
