"Date","Price","Open","High","Low","Vol.","Change %"
"02/19/2016","705.54","711.43","715.59","697.77","","-0.81%"
"02/18/2016","711.31","715.77","722.99","707.53","","-0.62%"
"02/17/2016","715.77","686.85","717.57","686.85","","4.21%"
"02/16/2016","686.86","687.80","693.06","680.07","","-0.14%"
"02/15/2016","687.80","671.94","693.26","671.94","","3.17%"
"02/12/2016","666.68","649.29","666.69","649.29","","2.73%"
"02/11/2016","648.94","683.45","683.48","648.77","","-5.05%"
"02/10/2016","683.45","656.37","692.46","656.37","","4.13%"
"02/09/2016","656.37","677.13","682.41","650.53","","-3.07%"
"02/08/2016","677.13","703.94","708.25","673.62","","-3.81%"
"02/05/2016","703.93","706.72","718.09","701.63","","-0.39%"
"02/04/2016","706.72","699.82","711.63","695.39","","0.99%"
"02/03/2016","699.82","714.80","714.99","692.66","","-2.14%"
"02/02/2016","715.14","739.88","739.88","710.05","","-3.34%"
"02/01/2016","739.88","745.60","747.61","733.62","","-0.71%"
"01/29/2016","745.19","728.68","745.19","728.68","","2.27%"
"01/28/2016","728.68","737.62","742.59","723.83","","-1.29%"
"01/27/2016","738.21","740.24","741.92","730.60","","-0.27%"
"01/26/2016","740.24","732.94","740.84","719.38","","1.00%"
"01/25/2016","732.94","740.63","745.61","729.59","","-1.00%"
"01/22/2016","740.37","719.13","746.03","719.13","","2.95%"
"01/21/2016","719.13","711.73","727.13","705.60","","1.03%"
"01/20/2016","711.81","738.69","738.69","706.42","","-3.64%"
"01/19/2016","738.69","729.05","748.60","729.05","","1.32%"
"01/18/2016","729.05","745.17","750.07","726.59","","-2.20%"
"01/15/2016","745.42","766.61","767.64","740.89","","-2.76%"
"01/14/2016","766.61","783.83","783.83","760.70","","-2.20%"
"01/13/2016","783.84","780.17","796.33","780.17","","0.47%"
"01/12/2016","780.16","769.69","787.95","769.69","","1.35%"
"01/11/2016","769.76","770.30","780.49","769.76","","-0.07%"
"01/08/2016","770.30","782.83","789.01","770.30","","-1.60%"
"01/07/2016","782.83","799.31","799.37","775.35","","-2.24%"
"01/06/2016","800.80","811.03","811.99","795.43","","-1.27%"
"01/05/2016","811.14","806.95","814.29","801.53","","0.53%"
"01/04/2016","806.89","825.60","825.60","801.46","","-2.43%"
"12/31/2015","826.96","829.16","830.15","826.96","","-0.29%"
"12/30/2015","829.34","832.95","834.33","828.50","","-0.43%"
"12/29/2015","832.91","822.53","832.91","822.53","","1.36%"
"12/28/2015","821.73","830.56","831.44","820.48","","-1.06%"
"12/24/2015","830.56","830.92","833.03","829.40","","-0.01%"
"12/23/2015","830.62","819.37","832.17","819.37","","1.45%"
"12/22/2015","818.73","817.39","825.68","812.79","","0.17%"
"12/21/2015","817.38","825.35","832.71","817.38","","-0.98%"
"12/18/2015","825.47","829.25","831.76","820.65","","-0.46%"
"12/17/2015","829.25","816.27","840.80","816.27","","1.59%"
"12/16/2015","816.27","814.27","821.58","810.41","","0.36%"
"12/15/2015","813.33","792.72","816.44","792.72","","2.60%"
"12/14/2015","792.72","805.51","817.74","792.15","","-1.59%"
"12/11/2015","805.51","819.11","819.11","802.65","","-1.71%"
"12/10/2015","819.51","823.52","826.47","815.45","","-0.53%"
"12/09/2015","823.90","831.08","836.74","820.06","","-0.81%"
"12/08/2015","830.66","843.38","844.25","826.17","","-1.51%"
"12/07/2015","843.38","839.52","853.06","839.52","","0.46%"
"12/04/2015","839.52","838.34","845.71","832.41","","0.03%"
"12/03/2015","839.23","860.17","871.98","838.25","","-2.43%"
"12/02/2015","860.17","864.50","869.43","858.41","","-0.50%"
"12/01/2015","864.50","863.02","868.36","860.94","","0.17%"
"11/30/2015","863.02","860.18","865.93","856.92","","0.33%"
