"Date","Price","Open","High","Low","Vol.","Change %"
"2023-09-06","7,298.15","7,347.55","7,347.55","7,270.46","30.72M","-0.67%"
"2023-09-05","7,347.55","7,398.78","7,405.02","7,345.35","41.36M","-0.69%"
"2023-09-01","7,398.78","7,307.84","7,416.10","7,307.84","40.38M","1.24%"
"2023-08-31","7,307.84","7,361.87","7,381.52","7,290.06","59.37M","-0.73%"
"2023-08-30","7,361.87","7,356.52","7,389.96","7,349.02","35.79M","0.12%"
"2023-08-29","7,352.85","7,264.73","7,358.57","7,237.25","42.57M","1.26%"
"2023-08-28","7,261.04","7,182.40","7,265.54","7,182.40","32.81M","1.09%"
"2023-08-25","7,182.40","7,209.45","7,253.33","7,133.26","30.89M","-0.38%"
"2023-08-24","7,209.45","7,224.70","7,255.13","7,209.45","42.36M","-0.20%"
"2023-08-23","7,224.04","7,151.99","7,237.27","7,151.99","49.97M","1.01%"
"2023-08-22","7,151.99","7,236.18","7,245.38","7,141.68","46.47M","-1.09%"
"2023-08-21","7,230.53","7,267.82","7,284.63","7,219.98","41.94M","-0.51%"
"2023-08-18","7,267.82","7,299.36","7,299.36","7,252.38","32.52M","-0.43%"
"2023-08-17","7,299.23","7,357.06","7,389.83","7,299.23","27.84M","-0.79%"
"2023-08-16","7,357.06","7,373.41","7,376.18","7,342.05","40.00M","-0.22%"
"2023-08-15","7,373.41","7,519.71","7,519.71","7,355.71","39.41M","-1.95%"
"2023-08-14","7,519.71","7,538.72","7,547.42","7,497.33","36.45M","-0.40%"
"2023-08-11","7,550.08","7,538.59","7,558.78","7,514.08","23.86M","0.15%"
"2023-08-10","7,538.59","7,476.58","7,561.58","7,476.58","42.77M","0.84%"
"2023-08-09","7,476.16","7,492.43","7,495.71","7,451.34","30.88M","-0.22%"
"2023-08-08","7,492.43","7,529.07","7,529.07","7,459.47","43.74M","-0.49%"
"2023-08-04","7,529.07","7,464.64","7,566.78","7,454.15","37.16M","0.91%"
"2023-08-03","7,461.47","7,506.42","7,506.42","7,428.22","26.37M","-0.60%"
"2023-08-02","7,506.42","7,589.38","7,589.38","7,470.03","37.62M","-1.09%"
"2023-08-01","7,589.38","7,632.66","7,632.66","7,564.72","37.72M","-0.57%"
"2023-07-31","7,632.66","7,612.47","7,668.11","7,611.45","44.45M","0.27%"
"2023-07-28","7,612.47","7,595.46","7,661.00","7,595.46","31.65M","0.22%"
"2023-07-27","7,595.46","7,617.42","7,655.58","7,585.41","33.02M","-0.17%"
"2023-07-26","7,608.65","7,583.53","7,635.60","7,571.46","50.15M","0.33%"
"2023-07-25","7,583.53","7,642.66","7,642.66","7,573.60","53.62M","-0.57%"
"2023-07-24","7,626.99","7,618.76","7,665.94","7,608.27","42.56M","0.11%"
"2023-07-21","7,618.76","7,583.82","7,621.91","7,580.05","52.39M","0.46%"
"2023-07-20","7,583.82","7,582.33","7,592.47","7,552.75","44.31M","0.02%"
"2023-07-19","7,582.33","7,526.91","7,589.25","7,525.69","45.67M","0.74%"
"2023-07-18","7,526.91","7,468.72","7,538.45","7,468.72","47.07M","0.78%"
"2023-07-17","7,468.72","7,432.89","7,470.49","7,415.29","46.20M","0.48%"
"2023-07-14","7,432.89","7,403.24","7,443.97","7,403.24","36.95M","0.40%"
"2023-07-13","7,403.24","7,315.21","7,410.76","7,315.21","36.56M","1.20%"
"2023-07-12","7,315.21","7,265.00","7,329.85","7,265.00","37.83M","0.69%"
"2023-07-11","7,265.00","7,245.89","7,267.85","7,234.81","38.27M","0.26%"
"2023-07-10","7,245.89","7,267.58","7,282.25","7,241.01","39.90M","-0.30%"
"2023-07-07","7,267.58","7,253.19","7,298.02","7,210.71","46.34M","0.40%"
"2023-07-06","7,238.49","7,358.06","7,358.06","7,231.68","55.69M","-1.63%"
"2023-07-05","7,358.06","7,369.22","7,369.22","7,315.82","45.26M","-0.15%"
"2023-07-04","7,369.22","7,358.41","7,380.23","7,347.23","18.06M","0.29%"
"2023-06-30","7,347.85","7,268.50","7,363.27","7,268.50","51.50M","1.09%"
"2023-06-29","7,268.33","7,223.24","7,273.17","7,223.24","51.91M","0.67%"
"2023-06-28","7,219.74","7,206.95","7,232.33","7,193.14","39.81M","0.18%"
"2023-06-27","7,206.95","7,124.92","7,214.53","7,124.92","39.43M","1.24%"
"2023-06-26","7,118.33","7,038.88","7,133.08","7,032.83","43.52M","1.13%"
"2023-06-23","7,038.88","7,115.09","7,115.09","7,034.95","43.70M","-1.03%"
"2023-06-22","7,112.23","7,179.35","7,179.35","7,102.44","43.58M","-0.93%"
"2023-06-21","7,179.35","7,216.68","7,216.68","7,178.50","48.15M","-0.52%"
"2023-06-20","7,216.68","7,273.04","7,273.04","7,205.02","54.70M","-0.77%"
"2023-06-19","7,273.04","7,290.27","7,298.15","7,265.08","12.05M","-0.24%"
"2023-06-16","7,290.27","7,301.05","7,335.57","7,290.27","96.61M","-0.15%"
"2023-06-15","7,301.05","7,272.68","7,306.58","7,253.49","29.58M","0.39%"
"2023-06-14","7,272.68","7,254.52","7,295.86","7,245.28","37.00M","0.27%"
"2023-06-13","7,252.75","7,186.61","7,272.91","7,186.61","31.46M","0.92%"
"2023-06-12","7,186.61","7,180.69","7,198.31","7,154.35","37.64M","0.08%"
"2023-06-09","7,180.69","7,180.80","7,204.48","7,156.00","24.82M","0.00%"
"2023-06-08","7,180.80","7,183.93","7,196.93","7,135.51","30.81M","-0.04%"
"2023-06-07","7,183.93","7,195.36","7,209.81","7,147.77","29.94M","-0.16%"
"2023-06-06","7,195.10","7,127.86","7,196.38","7,119.81","33.16M","0.94%"
"2023-06-05","7,127.86","7,201.27","7,218.70","7,127.52","41.33M","-1.02%"
"2023-06-02","7,201.27","7,051.29","7,206.86","7,051.29","40.17M","2.13%"
"2023-06-01","7,051.29","7,050.89","7,086.38","7,016.95","36.76M","0.01%"
"2023-05-31","7,050.89","7,128.63","7,128.63","7,035.16","74.11M","-1.09%"
"2023-05-30","7,128.63","7,208.02","7,208.02","7,121.80","32.25M","-1.00%"
